ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,
TUN,Tunisia,North of Africa,Urban population,2020,1000,8280.799,8280799,47,1000,389197553,389197.553,142057106.8,0.3,,
TUN,Tunisia,North of Africa,Total Population,2021,1000,11935.766,11935766,47,1000,560981002,560981.002,204758065.7,0.3,,
TUN,Tunisia,North of Africa,Rural population,2021,1000,3618.979,3618979,47,1000,170092013,170092.013,62083584.75,0.3,,
TUN,Tunisia,North of Africa,Urban population,2021,1000,8399.535,8399535,47,1000,394778145,394778.145,144094022.9,0.3,,
TUN,Tunisia,North of Africa,Total Population,2022,1000,12046.656,12046656,47,1000,566192832,566192.832,206660383.7,0.3,,
TUN,Tunisia,North of Africa,Rural population,2022,1000,3612.794,3612794,47,1000,169801318,169801.318,61977481.07,0.3,,
TUN,Tunisia,North of Africa,Urban population,2022,1000,8516.287,8516287,47,1000,400265489,400265.489,146096903.5,0.3,,
TUN,Tunisia,North of Africa,Total Population,2023,1000,12151.567,12151567,47,1000,571123649,571123.649,208460131.9,0.3,,
TUN,Tunisia,North of Africa,Rural population,2023,1000,3603.811,3603811,47,1000,169379117,169379.117,61823377.71,0.3,,
TUN,Tunisia,North of Africa,Urban population,2023,1000,8630.933,8630933,47,1000,405653851,405653.851,148063655.6,0.3,,
TUN,Tunisia,North of Africa,Total Population,2024,1000,12251.381,12251381,47,1000,575814907,575814.907,210172441.1,0.3,,
TUN,Tunisia,North of Africa,Rural population,2024,1000,3592.1,3592100,47,1000,168828700,168828.7,61622475.5,0.3,,
TUN,Tunisia,North of Africa,Urban population,2024,1000,8743.444,8743444,47,1000,410941868,410941.868,149993781.8,0.3,,
TUN,Tunisia,North of Africa,Total Population,2025,1000,12346.742,12346742,47,1000,580296874,580296.874,211808359,0.3,,
TUN,Tunisia,North of Africa,Rural population,2025,1000,3577.749,3577749,47,1000,168154203,168154.203,61376284.1,0.3,,
TUN,Tunisia,North of Africa,Urban population,2025,1000,8853.818,8853818,47,1000,416129446,416129.446,151887247.8,0.3,,
TUN,Tunisia,North of Africa,Total Population,2026,1000,12437.545,12437545,47,1000,584564615,584564.615,213366084.5,0.3,,
TUN,Tunisia,North of Africa,Rural population,2026,1000,3560.8,3560800,47,1000,167357600,167357.6,61085524,0.3,,
TUN,Tunisia,North of Africa,Urban population,2026,1000,8961.933,8961933,47,1000,421210851,421210.851,153741960.6,0.3,,
TUN,Tunisia,North of Africa,Total Population,2027,1000,12523.469,12523469,47,1000,588603043,588603.043,214840110.7,0.3,,
TUN,Tunisia,North of Africa,Rural population,2027,1000,3541.312,3541312,47,1000,166441664,166441.664,60751207.36,0.3,,
TUN,Tunisia,North of Africa,Urban population,2027,1000,9067.691,9067691,47,1000,426181477,426181.477,155556239.1,0.3,,
TUN,Tunisia,North of Africa,Total Population,2028,1000,12604.853,12604853,47,1000,592428091,592428.091,216236253.2,0.3,,
TUN,Tunisia,North of Africa,Rural population,2028,1000,3519.434,3519434,47,1000,165413398,165413.398,60375890.27,0.3,,
TUN,Tunisia,North of Africa,Urban population,2028,1000,9171.218,9171218,47,1000,431047246,431047.246,157332244.8,0.3,,
TUN,Tunisia,North of Africa,Total Population,2029,1000,12682.149,12682149,47,1000,596061003,596061.003,217562266.1,0.3,,
TUN,Tunisia,North of Africa,Rural population,2029,1000,3495.346,3495346,47,1000,164281262,164281.262,59962660.63,0.3,,
TUN,Tunisia,North of Africa,Urban population,2029,1000,9272.724,9272724,47,1000,435818028,435818.028,159073580.2,0.3,,
TUN,Tunisia,North of Africa,Total Population,2030,1000,12755.757,12755757,47,1000,599520579,599520.579,218825011.3,0.3,,
TUN,Tunisia,North of Africa,Rural population,2030,1000,3469.217,3469217,47,1000,163053199,163053.199,59514417.64,0.3,,
TUN,Tunisia,North of Africa,Urban population,2030,1000,9372.398,9372398,47,1000,440502706,440502.706,160783487.7,0.3,,
TUN,Tunisia,North of Africa,Total Population,2031,1000,12825.881,12825881,47,1000,602816407,602816.407,220027988.6,0.3,,
TUN,Tunisia,North of Africa,Rural population,2031,1000,3441.162,3441162,47,1000,161734614,161734.614,59033134.11,0.3,,
TUN,Tunisia,North of Africa,Urban population,2031,1000,9470.29,9470290,47,1000,445103630,445103.63,162462825,0.3,,
TUN,Tunisia,North of Africa,Total Population,2032,1000,12892.686,12892686,47,1000,605956242,605956.242,221174028.3,0.3,,
TUN,Tunisia,North of Africa,Rural population,2032,1000,3411.302,3411302,47,1000,160331194,160331.194,58520885.81,0.3,,
TUN,Tunisia,North of Africa,Urban population,2032,1000,9566.459,9566459,47,1000,449623573,449623.573,164112604.1,0.3,,
TUN,Tunisia,North of Africa,Total Population,2033,1000,12956.627,12956627,47,1000,608961469,608961.469,222270936.2,0.3,,
TUN,Tunisia,North of Africa,Rural population,2033,1000,3379.847,3379847,47,1000,158852809,158852.809,57981275.29,0.3,,
TUN,Tunisia,North of Africa,Urban population,2033,1000,9661.219,9661219,47,1000,454077293,454077.293,165738211.9,0.3,,
TUN,Tunisia,North of Africa,Total Population,2034,1000,13018.222,13018222,47,1000,611856434,611856.434,223327598.4,0.3,,
TUN,Tunisia,North of Africa,Rural population,2034,1000,3347.03,3347030,47,1000,157310410,157310.41,57418299.65,0.3,,
TUN,Tunisia,North of Africa,Urban population,2034,1000,9754.966,9754966,47,1000,458483402,458483.402,167346441.7,0.3,,
TUN,Tunisia,North of Africa,Total Population,2035,1000,13077.865,13077865,47,1000,614659655,614659.655,224350774.1,0.3,,
TUN,Tunisia,North of Africa,Rural population,2035,1000,3313.041,3313041,47,1000,155712927,155712.927,56835218.36,0.3,,
TUN,Tunisia,North of Africa,Urban population,2035,1000,9847.992,9847992,47,1000,462855624,462855.624,168942302.8,0.3,,
TUN,Tunisia,North of Africa,Total Population,2036,1000,13135.79,13135790,47,1000,617382130,617382.13,225344477.5,0.3,,
TUN,Tunisia,North of Africa,Rural population,2036,1000,3278.002,3278002,47,1000,154066094,154066.094,56234124.31,0.3,,
TUN,Tunisia,North of Africa,Urban population,2036,1000,9940.386,9940386,47,1000,467198142,467198.142,170527321.8,0.3,,
TUN,Tunisia,North of Africa,Total Population,2037,1000,13192.097,13192097,47,1000,620028559,620028.559,226310424,0.3,,
TUN,Tunisia,North of Africa,Rural population,2037,1000,3242.026,3242026,47,1000,152375222,152375.222,55616956.03,0.3,,
TUN,Tunisia,North of Africa,Urban population,2037,1000,10032.188,10032188,47,1000,471512836,471512.836,172102185.1,0.3,,
TUN,Tunisia,North of Africa,Total Population,2038,1000,13246.986,13246986,47,1000,622608342,622608.342,227252044.8,0.3,,
TUN,Tunisia,North of Africa,Rural population,2038,1000,3205.246,3205246,47,1000,150646562,150646.562,54985995.13,0.3,,
TUN,Tunisia,North of Africa,Urban population,2038,1000,10123.471,10123471,47,1000,475803137,475803.137,173668145,0.3,,
TUN,Tunisia,North of Africa,Total Population,2039,1000,13300.646,13300646,47,1000,625130362,625130.362,228172582.1,0.3,,
TUN,Tunisia,North of Africa,Rural population,2039,1000,3167.817,3167817,47,1000,148887399,148887.399,54343900.64,0.3,,
TUN,Tunisia,North of Africa,Urban population,2039,1000,10214.292,10214292,47,1000,480071724,480071.724,175226179.3,0.3,,
TUN,Tunisia,North of Africa,Total Population,2040,1000,13353.185,13353185,47,1000,627599695,627599.695,229073888.7,0.3,,
TUN,Tunisia,North of Africa,Rural population,2040,1000,3129.945,3129945,47,1000,147107415,147107.415,53694206.48,0.3,,
TUN,Tunisia,North of Africa,Urban population,2040,1000,10304.596,10304596,47,1000,484316012,484316.012,176775344.4,0.3,,
TUN,Tunisia,North of Africa,Total Population,2041,1000,13404.686,13404686,47,1000,630020242,630020.242,229957388.3,0.3,,
TUN,Tunisia,North of Africa,Rural population,2041,1000,3091.9,3091900,47,1000,145319300,145319.3,53041544.5,0.3,,
TUN,Tunisia,North of Africa,Urban population,2041,1000,10394.203,10394203,47,1000,488527541,488527.541,178312552.5,0.3,,
TUN,Tunisia,North of Africa,Total Population,2042,1000,13455.113,13455113,47,1000,632390311,632390.311,230822463.5,0.3,,
TUN,Tunisia,North of Africa,Rural population,2042,1000,3053.832,3053832,47,1000,143530104,143530.104,52388487.96,0.3,,
TUN,Tunisia,North of Africa,Urban population,2042,1000,10482.918,10482918,47,1000,492697146,492697.146,179834458.3,0.3,,
TUN,Tunisia,North of Africa,Total Population,2043,1000,13504.297,13504297,47,1000,634701959,634701.959,231666215,0.3,,
TUN,Tunisia,North of Africa,Rural population,2043,1000,3015.72,3015720,47,1000,141738840,141738.84,51734676.6,0.3,,
TUN,Tunisia,North of Africa,Urban population,2043,1000,10570.598,10570598,47,1000,496818106,496818.106,181338608.7,0.3,,
TUN,Tunisia,North of Africa,Total Population,2044,1000,13551.999,13551999,47,1000,636943953,636943.953,232484542.8,0.3,,
TUN,Tunisia,North of Africa,Rural population,2044,1000,2977.522,2977522,47,1000,139943534,139943.534,51079389.91,0.3,,
TUN,Tunisia,North of Africa,Urban population,2044,1000,10657,10657000,47,1000,500879000,500879,182820835,0.3,,
TUN,Tunisia,North of Africa,Total Population,2045,1000,13597.966,13597966,47,1000,639104402,639104.402,233273106.7,0.3,,
TUN,Tunisia,North of Africa,Rural population,2045,1000,2939.204,2939204,47,1000,138142588,138142.588,50422044.62,0.3,,
TUN,Tunisia,North of Africa,Urban population,2045,1000,10741.9,10741900,47,1000,504869300,504869.3,184277294.5,0.3,,
TUN,Tunisia,North of Africa,Total Population,2046,1000,13642.14,13642140,47,1000,641180580,641180.58,234030911.7,0.3,,
TUN,Tunisia,North of Africa,Rural population,2046,1000,2900.77,2900770,47,1000,136336190,136336.19,49762709.35,0.3,,
TUN,Tunisia,North of Africa,Urban population,2046,1000,10825.203,10825203,47,1000,508784541,508784.541,185706357.5,0.3,,
TUN,Tunisia,North of Africa,Total Population,2047,1000,13684.409,13684409,47,1000,643167223,643167.223,234756036.4,0.3,,
TUN,Tunisia,North of Africa,Rural population,2047,1000,2862.225,2862225,47,1000,134524575,134524.575,49101469.88,0.3,,
TUN,Tunisia,North of Africa,Urban population,2047,1000,10906.811,10906811,47,1000,512620117,512620.117,187106342.7,0.3,,
TUN,Tunisia,North of Africa,Total Population,2048,1000,13724.461,13724461,47,1000,645049667,645049.667,235443128.5,0.3,,
TUN,Tunisia,North of Africa,Rural population,2048,1000,2823.528,2823528,47,1000,132705816,132705.816,48437622.84,0.3,,
TUN,Tunisia,North of Africa,Urban population,2048,1000,10986.456,10986456,47,1000,516363432,516363.432,188472652.7,0.3,,
TUN,Tunisia,North of Africa,Total Population,2049,1000,13761.959,13761959,47,1000,646812073,646812.073,236086406.6,0.3,,
TUN,Tunisia,North of Africa,Rural population,2049,1000,2784.625,2784625,47,1000,130877375,130877.375,47770241.88,0.3,,
TUN,Tunisia,North of Africa,Urban population,2049,1000,11063.781,11063781,47,1000,519997707,519997.707,189799163.1,0.3,,
TUN,Tunisia,North of Africa,Total Population,2050,1000,13796.6,13796600,47,1000,648440200,648440.2,236680673,0.3,,
TUN,Tunisia,North of Africa,Rural population,2050,1000,2745.484,2745484,47,1000,129037748,129037.748,47098778.02,0.3,,
TUN,Tunisia,North of Africa,Urban population,2050,1000,11138.512,11138512,47,1000,523510064,523510.064,191081173.4,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2019,1000,44269.594,44269594,47,1000,2080670918,2080670.918,759444885.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2019,1000,34576.219,34576219,47,1000,1625082293,1625082.293,593155036.9,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2019,1000,11135.655,11135655,47,1000,523375785,523375.785,191032161.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2020,1000,45741.007,45741007,47,1000,2149827329,2149827.329,784686975.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2020,1000,35412.691,35412691,47,1000,1664396477,1664396.477,607504714.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2020,1000,11775.012,11775012,47,1000,553425564,553425.564,202000330.9,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2021,1000,47123.531,47123531,47,1000,2214805957,2214805.957,808404174.3,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2021,1000,36254.141,36254141,47,1000,1703944627,1703944.627,621939788.9,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2021,1000,12443.945,12443945,47,1000,584865415,584865.415,213475876.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2022,1000,48432.863,48432863,47,1000,2276344561,2276344.561,830865764.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2022,1000,37099.636,37099636,47,1000,1743682892,1743682.892,636444255.6,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2022,1000,13143.166,13143166,47,1000,617728802,617728.802,225471012.7,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2023,1000,49700.76,49700760,47,1000,2335935720,2335935.72,852616537.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2023,1000,37948.628,37948628,47,1000,1783585516,1783585.516,651008713.3,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2023,1000,13873.5,13873500,47,1000,652054500,652054.5,237999892.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2024,1000,50976.035,50976035,47,1000,2395873645,2395873.645,874493880.4,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2024,1000,38800.566,38800566,47,1000,1823626602,1823626.602,665623709.7,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2024,1000,14635.755,14635755,47,1000,687880485,687880.485,251076377,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2025,1000,52294.282,52294282,47,1000,2457831254,2457831.254,897108407.7,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2025,1000,39654.788,39654788,47,1000,1863775036,1863775.036,680277888.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2025,1000,15430.672,15430672,47,1000,725241584,725241.584,264713178.2,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2026,1000,53663.604,53663604,47,1000,2522189388,2522189.388,920599126.6,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2026,1000,40510.502,40510502,47,1000,1903993594,1903993.594,694957661.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2026,1000,16258.91,16258910,47,1000,764168770,764168.77,278921601.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2027,1000,55072.38,55072380,47,1000,2588401860,2588401.86,944766678.9,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2027,1000,41366.739,41366739,47,1000,1944236733,1944236.733,709646407.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2027,1000,17121.008,17121008,47,1000,804687376,804687.376,293710892.2,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2028,1000,56513.004,56513004,47,1000,2656111188,2656111.188,969480583.6,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2028,1000,42222.468,42222468,47,1000,1984455996,1984455.996,724326438.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2028,1000,18017.417,18017417,47,1000,846818599,846818.599,309088788.6,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2029,1000,57971.653,57971653,47,1000,2724667691,2724667.691,994503707.2,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2029,1000,43076.546,43076546,47,1000,2024597662,2024597.662,738978146.6,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2029,1000,18948.465,18948465,47,1000,890577855,890577.855,325060917.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2030,1000,59437.928,59437928,47,1000,2793582616,2793582.616,1019657655,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2030,1000,43927.928,43927928,47,1000,2064612616,2064612.616,753583604.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2030,1000,19914.432,19914432,47,1000,935978304,935978.304,341632081,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2031,1000,60910.935,60910935,47,1000,2862813945,2862813.945,1044927090,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2031,1000,44775.793,44775793,47,1000,2104462271,2104462.271,768128728.9,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2031,1000,20915.607,20915607,47,1000,983033529,983033.529,358807238.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2032,1000,62394.066,62394066,47,1000,2932521102,2932521.102,1070370202,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2032,1000,45619.326,45619326,47,1000,2144108322,2144108.322,782599537.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2032,1000,21952.176,21952176,47,1000,1031752272,1031752.272,376589579.3,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2033,1000,63885.705,63885705,47,1000,3002628135,3002628.135,1095959269,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2033,1000,46457.45,46457450,47,1000,2183500150,2183500.15,796977554.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2033,1000,23024.088,23024088,47,1000,1082132136,1082132.136,394978229.6,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2034,1000,65384.427,65384427,47,1000,3073068069,3073068.069,1121669845,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2034,1000,47289.113,47289113,47,1000,2222588311,2222588.311,811244733.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2034,1000,24131.144,24131144,47,1000,1134163768,1134163.768,413969775.3,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2035,1000,66888.896,66888896,47,1000,3143778112,3143778.112,1147479011,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2035,1000,48113.433,48113433,47,1000,2261331351,2261331.351,825385943.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2035,1000,25273.067,25273067,47,1000,1187834149,1187834.149,433559464.4,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2036,1000,68397.62,68397620,47,1000,3214688140,3214688.14,1173361171,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2036,1000,48929.859,48929859,47,1000,2299703373,2299703.373,839391731.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2036,1000,26449.553,26449553,47,1000,1243128991,1243128.991,453742081.7,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2037,1000,69909.285,69909285,47,1000,3285736395,3285736.395,1199293784,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2037,1000,49738.119,49738119,47,1000,2337691593,2337691.593,853257431.4,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2037,1000,27660.227,27660227,47,1000,1300030669,1300030.669,474511194.2,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2038,1000,71423.082,71423082,47,1000,3356884854,3356884.854,1225262972,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2038,1000,50538.12,50538120,47,1000,2375291640,2375291.64,866981448.6,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2038,1000,28904.529,28904529,47,1000,1358512863,1358512.863,495857195,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2039,1000,72938.427,72938427,47,1000,3428106069,3428106.069,1251258715,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2039,1000,51330.071,51330071,47,1000,2412513337,2412513.337,880567368,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2039,1000,30181.661,30181661,47,1000,1418538067,1418538.067,517766394.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2040,1000,74454.613,74454613,47,1000,3499366811,3499366.811,1277268886,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2040,1000,52114.598,52114598,47,1000,2449386106,2449386.106,894025928.7,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2040,1000,31490.363,31490363,47,1000,1480047061,1480047.061,540217177.3,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2041,1000,75970.662,75970662,47,1000,3570621114,3570621.114,1303276707,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2041,1000,52893.353,52893353,47,1000,2485987591,2485987.591,907385470.7,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2041,1000,32828.192,32828192,47,1000,1542925024,1542925.024,563167633.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2042,1000,77485.437,77485437,47,1000,3641815539,3641815.539,1329262672,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2042,1000,53653.655,53653655,47,1000,2521721785,2521721.785,920428451.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2042,1000,34206.98,34206980,47,1000,1607728060,1607728.06,586820741.9,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2043,1000,78998.001,78998001,47,1000,3712906047,3712906.047,1355210707,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2043,1000,54396.516,54396516,47,1000,2556636252,2556636.252,933172232,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2043,1000,35625.097,35625097,47,1000,1674379559,1674379.559,611148539,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2044,1000,80507.41,80507410,47,1000,3783848270,3783848.27,1381104619,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2044,1000,55121.076,55121076,47,1000,2590690572,2590690.572,945602058.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2044,1000,37082.775,37082775,47,1000,1742890425,1742890.425,636155005.1,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2045,1000,82012.732,82012732,47,1000,3854598404,3854598.404,1406928417,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2045,1000,55826.472,55826472,47,1000,2623844184,2623844.184,957703127.2,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2045,1000,38580.183,38580183,47,1000,1813268601,1813268.601,661843039.4,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2046,1000,83513.076,83513076,47,1000,3925114572,3925114.572,1432666819,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2046,1000,56511.753,56511753,47,1000,2656052391,2656052.391,969459122.7,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2046,1000,40117.367,40117367,47,1000,1885516249,1885516.249,688213430.9,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2047,1000,85007.557,85007557,47,1000,3995355179,3995355.179,1458304640,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2047,1000,57175.99,57175990,47,1000,2687271530,2687271.53,980854108.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2047,1000,41694.321,41694321,47,1000,1959633087,1959633.087,715266076.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2048,1000,86495.282,86495282,47,1000,4065278254,4065278.254,1483826563,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2048,1000,57818.384,57818384,47,1000,2717464048,2717464.048,991874377.5,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2048,1000,43311.05,43311050,47,1000,2035619350,2035619.35,743001062.8,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2049,1000,87975.352,87975352,47,1000,4134841544,4134841.544,1509217164,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2049,1000,58438.177,58438177,47,1000,2746594319,2746594.319,1002506926,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2049,1000,44967.525,44967525,47,1000,2113473675,2113473.675,771417891.4,0.3,,
UGA,Uganda,Sub-Saharan Africa,Total Population,2050,1000,89446.904,89446904,47,1000,4204004488,4204004.488,1534461638,0.3,,
UGA,Uganda,Sub-Saharan Africa,Rural population,2050,1000,59034.585,59034585,47,1000,2774625495,2774625.495,1012738306,0.3,,
UGA,Uganda,Sub-Saharan Africa,Urban population,2050,1000,46663.616,46663616,47,1000,2193189952,2193189.952,800514332.5,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2019,1000,58005.463,58005463,47,1000,2726256761,2726256.761,995083717.8,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2019,1000,39898.166,39898166,47,1000,1875213802,1875213.802,684453037.7,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2019,1000,21015.391,21015391,47,1000,987723377,987723.377,360519032.6,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2020,1000,59734.218,59734218,47,1000,2807508246,2807508.246,1024740510,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2020,1000,40661.266,40661266,47,1000,1911079502,1911079.502,697544018.2,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2020,1000,22113.353,22113353,47,1000,1039327591,1039327.591,379354570.7,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2021,1000,61498.437,61498437,47,1000,2890426539,2890426.539,1055005687,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2021,1000,41421.114,41421114,47,1000,1946792358,1946792.358,710579210.7,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2021,1000,23252.74,23252740,47,1000,1092878780,1092878.78,398900754.7,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2022,1000,63298.55,63298550,47,1000,2975031850,2975031.85,1085886625,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2022,1000,42177.764,42177764,47,1000,1982354908,1982354.908,723559541.4,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2022,1000,24434.383,24434383,47,1000,1148416001,1148416.001,419171840.4,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2023,1000,65136.238,65136238,47,1000,3061403186,3061403.186,1117412163,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2023,1000,42931.803,42931803,47,1000,2017794741,2017794.741,736495080.5,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2023,1000,25659.393,25659393,47,1000,1205991471,1205991.471,440186886.9,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2024,1000,67014.128,67014128,47,1000,3149664016,3149664.016,1149627366,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2024,1000,43684.338,43684338,47,1000,2053163886,2053163.886,749404818.4,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2024,1000,26929.194,26929194,47,1000,1265672118,1265672.118,461970323.1,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2025,1000,68934.163,68934163,47,1000,3239905661,3239905.661,1182565566,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Rural population,2025,1000,44436.083,44436083,47,1000,2088495901,2088495.901,762301003.9,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Urban population,2025,1000,28244.987,28244987,47,1000,1327514389,1327514.389,484542752,0.3,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Total Population,2026,1000,70896.459,70896459,47,1000,3332133573,3332133.573,1216228754,0.3,,
