,ISO3,Area,AREA_CONT,Element,Year,Unit,COCBERTURA_SINCOBERTURA,TOTAL,LITROS_TOTAL_POBLACION,Value,M3,M3_YEAR,COBERTURA DE AGUA,2019_POP_INICIAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,POBLACION
812,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2041,1000,CON_AGUA,42968651,2019526597,42968.651,2019526.597,737127207.9,0.3,25716544,47,1000,7714963
813,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2041,1000,SINAGUA,42968651,2019526597,42968.651,2019526.597,737127207.9,0.3,25716544,47,1000,35253688
814,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2042,1000,CON_AGUA,43862322,2061529134,43862.322,2061529.134,752458133.9,0.3,25716544,47,1000,7714963
815,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2042,1000,SINAGUA,43862322,2061529134,43862.322,2061529.134,752458133.9,0.3,25716544,47,1000,36147359
816,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2043,1000,CON_AGUA,44763710,2103894370,44763.71,2103894.37,767921445.1,0.3,25716544,47,1000,7714963
817,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2043,1000,SINAGUA,44763710,2103894370,44763.71,2103894.37,767921445.1,0.3,25716544,47,1000,37048747
818,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2044,1000,CON_AGUA,45672552,2146609944,45672.552,2146609.944,783512629.6,0.3,25716544,47,1000,7714963
819,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2044,1000,SINAGUA,45672552,2146609944,45672.552,2146609.944,783512629.6,0.3,25716544,47,1000,37957589
820,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2045,1000,CON_AGUA,46588529,2189660863,46588.529,2189660.863,799226215,0.3,25716544,47,1000,7714963
821,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2045,1000,SINAGUA,46588529,2189660863,46588.529,2189660.863,799226215,0.3,25716544,47,1000,38873566
822,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2046,1000,CON_AGUA,47511328,2233032416,47511.328,2233032.416,815056831.8,0.3,25716544,47,1000,7714963
823,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2046,1000,SINAGUA,47511328,2233032416,47511.328,2233032.416,815056831.8,0.3,25716544,47,1000,39796365
824,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2047,1000,CON_AGUA,48440605,2276708435,48440.605,2276708.435,830998578.8,0.3,25716544,47,1000,7714963
825,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2047,1000,SINAGUA,48440605,2276708435,48440.605,2276708.435,830998578.8,0.3,25716544,47,1000,40725642
826,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2048,1000,CON_AGUA,49376001,2320672047,49376.001,2320672.047,847045297.2,0.3,25716544,47,1000,7714963
827,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2048,1000,SINAGUA,49376001,2320672047,49376.001,2320672.047,847045297.2,0.3,25716544,47,1000,41661038
828,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2049,1000,CON_AGUA,50317157,2364906379,50317.157,2364906.379,863190828.3,0.3,25716544,47,1000,7714963
829,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2049,1000,SINAGUA,50317157,2364906379,50317.157,2364906.379,863190828.3,0.3,25716544,47,1000,42602194
830,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2050,1000,CON_AGUA,51263671,2409392537,51263.671,2409392.537,879428276,0.3,25716544,47,1000,7714963
831,CIV,Côte d'Ivoire,Sub-Saharan Africa,Total Population,2050,1000,SINAGUA,51263671,2409392537,51263.671,2409392.537,879428276,0.3,25716544,47,1000,43548708
832,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2019,1000,CON_AGUA,86790567,4079156649,86790.567,4079156.649,1488892177,0.3,86790567,47,1000,26037170
833,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2019,1000,SINAGUA,86790567,4079156649,86790.567,4079156.649,1488892177,0.3,86790567,47,1000,60753397
834,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2020,1000,CON_AGUA,89561403,4209385941,89561.403,4209385.941,1536425868,0.3,86790567,47,1000,26037170
835,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2020,1000,SINAGUA,89561403,4209385941,89561.403,4209385.941,1536425868,0.3,86790567,47,1000,63524233
836,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2021,1000,CON_AGUA,92377993,4341765671,92377.993,4341765.671,1584744470,0.3,86790567,47,1000,26037170
837,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2021,1000,SINAGUA,92377993,4341765671,92377.993,4341765.671,1584744470,0.3,86790567,47,1000,66340823
838,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2022,1000,CON_AGUA,95240792,4476317224,95240.792,4476317.224,1633855787,0.3,86790567,47,1000,26037170
839,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2022,1000,SINAGUA,95240792,4476317224,95240.792,4476317.224,1633855787,0.3,86790567,47,1000,69203622
840,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2023,1000,CON_AGUA,98151954,4613141838,98151.954,4613141.838,1683796771,0.3,86790567,47,1000,26037170
841,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2023,1000,SINAGUA,98151954,4613141838,98151.954,4613141.838,1683796771,0.3,86790567,47,1000,72114784
842,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2024,1000,CON_AGUA,101115266,4752417502,101115.266,4752417.502,1734632388,0.3,86790567,47,1000,26037170
843,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2024,1000,SINAGUA,101115266,4752417502,101115.266,4752417.502,1734632388,0.3,86790567,47,1000,75078096
844,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2025,1000,CON_AGUA,104133564,4894277508,104133.564,4894277.508,1786411290,0.3,86790567,47,1000,26037170
845,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2025,1000,SINAGUA,104133564,4894277508,104133.564,4894277.508,1786411290,0.3,86790567,47,1000,78096394
846,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2026,1000,CON_AGUA,107206339,5038697933,107206.339,5038697.933,1839124746,0.3,86790567,47,1000,26037170
847,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2026,1000,SINAGUA,107206339,5038697933,107206.339,5038697.933,1839124746,0.3,86790567,47,1000,81169169
848,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2027,1000,CON_AGUA,110332495,5185627265,110332.495,5185627.265,1892753952,0.3,86790567,47,1000,26037170
849,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2027,1000,SINAGUA,110332495,5185627265,110332.495,5185627.265,1892753952,0.3,86790567,47,1000,84295325
850,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2028,1000,CON_AGUA,113513529,5335135863,113513.529,5335135.863,1947324590,0.3,86790567,47,1000,26037170
851,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2028,1000,SINAGUA,113513529,5335135863,113513.529,5335135.863,1947324590,0.3,86790567,47,1000,87476359
852,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2029,1000,CON_AGUA,116751294,5487310818,116751.294,5487310.818,2002868449,0.3,86790567,47,1000,26037170
853,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2029,1000,SINAGUA,116751294,5487310818,116751.294,5487310.818,2002868449,0.3,86790567,47,1000,90714124
854,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2030,1000,CON_AGUA,120046726,5642196122,120046.726,5642196.122,2059401585,0.3,86790567,47,1000,26037170
855,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2030,1000,SINAGUA,120046726,5642196122,120046.726,5642196.122,2059401585,0.3,86790567,47,1000,94009556
856,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2031,1000,CON_AGUA,123399669,5799784443,123399.669,5799784.443,2116921322,0.3,86790567,47,1000,26037170
857,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2031,1000,SINAGUA,123399669,5799784443,123399.669,5799784.443,2116921322,0.3,86790567,47,1000,97362499
858,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2032,1000,CON_AGUA,126808361,5959992967,126808.361,5959992.967,2175397433,0.3,86790567,47,1000,26037170
859,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2032,1000,SINAGUA,126808361,5959992967,126808.361,5959992.967,2175397433,0.3,86790567,47,1000,100771191
860,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2033,1000,CON_AGUA,130269906,6122685582,130269.906,6122685.582,2234780237,0.3,86790567,47,1000,26037170
861,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2033,1000,SINAGUA,130269906,6122685582,130269.906,6122685.582,2234780237,0.3,86790567,47,1000,104232736
862,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2034,1000,CON_AGUA,133780462,6287681714,133780.462,6287681.714,2295003826,0.3,86790567,47,1000,26037170
863,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2034,1000,SINAGUA,133780462,6287681714,133780.462,6287681.714,2295003826,0.3,86790567,47,1000,107743292
864,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2035,1000,CON_AGUA,137336559,6454818273,137336.559,6454818.273,2356008670,0.3,86790567,47,1000,26037170
865,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2035,1000,SINAGUA,137336559,6454818273,137336.559,6454818.273,2356008670,0.3,86790567,47,1000,111299389
866,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2036,1000,CON_AGUA,140936011,6623992517,140936.011,6623992.517,2417757269,0.3,86790567,47,1000,26037170
867,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2036,1000,SINAGUA,140936011,6623992517,140936.011,6623992.517,2417757269,0.3,86790567,47,1000,114898841
868,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2037,1000,CON_AGUA,144577155,6795126285,144577.155,6795126.285,2480221094,0.3,86790567,47,1000,26037170
869,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2037,1000,SINAGUA,144577155,6795126285,144577.155,6795126.285,2480221094,0.3,86790567,47,1000,118539985
870,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2038,1000,CON_AGUA,148257486,6968101842,148257.486,6968101.842,2543357172,0.3,86790567,47,1000,26037170
871,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2038,1000,SINAGUA,148257486,6968101842,148257.486,6968101.842,2543357172,0.3,86790567,47,1000,122220316
872,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2039,1000,CON_AGUA,151974456,7142799432,151974.456,7142799.432,2607121793,0.3,86790567,47,1000,26037170
873,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2039,1000,SINAGUA,151974456,7142799432,151974.456,7142799.432,2607121793,0.3,86790567,47,1000,125937286
874,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2040,1000,CON_AGUA,155725440,7319095680,155725.44,7319095.68,2671469923,0.3,86790567,47,1000,26037170
875,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2040,1000,SINAGUA,155725440,7319095680,155725.44,7319095.68,2671469923,0.3,86790567,47,1000,129688270
876,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2041,1000,CON_AGUA,159508314,7496890758,159508.314,7496890.758,2736365127,0.3,86790567,47,1000,26037170
877,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2041,1000,SINAGUA,159508314,7496890758,159508.314,7496890.758,2736365127,0.3,86790567,47,1000,133471144
878,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2042,1000,CON_AGUA,163320459,7676061573,163320.459,7676061.573,2801762474,0.3,86790567,47,1000,26037170
879,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2042,1000,SINAGUA,163320459,7676061573,163320.459,7676061.573,2801762474,0.3,86790567,47,1000,137283289
880,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2043,1000,CON_AGUA,167158236,7856437092,167158.236,7856437.092,2867599539,0.3,86790567,47,1000,26037170
881,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2043,1000,SINAGUA,167158236,7856437092,167158.236,7856437.092,2867599539,0.3,86790567,47,1000,141121066
882,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2044,1000,CON_AGUA,171017607,8037827529,171017.607,8037827.529,2933807048,0.3,86790567,47,1000,26037170
883,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2044,1000,SINAGUA,171017607,8037827529,171017.607,8037827.529,2933807048,0.3,86790567,47,1000,144980437
884,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2045,1000,CON_AGUA,174895139,8220071533,174895.139,8220071.533,3000326110,0.3,86790567,47,1000,26037170
885,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2045,1000,SINAGUA,174895139,8220071533,174895.139,8220071.533,3000326110,0.3,86790567,47,1000,148857969
886,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2046,1000,CON_AGUA,178788138,8403042486,178788.138,8403042.486,3067110507,0.3,86790567,47,1000,26037170
887,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2046,1000,SINAGUA,178788138,8403042486,178788.138,8403042.486,3067110507,0.3,86790567,47,1000,152750968
888,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2047,1000,CON_AGUA,182694944,8586662368,182694.944,8586662.368,3134131764,0.3,86790567,47,1000,26037170
889,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2047,1000,SINAGUA,182694944,8586662368,182694.944,8586662.368,3134131764,0.3,86790567,47,1000,156657774
890,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2048,1000,CON_AGUA,186614423,8770877881,186614.423,8770877.881,3201370427,0.3,86790567,47,1000,26037170
891,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2048,1000,SINAGUA,186614423,8770877881,186614.423,8770877.881,3201370427,0.3,86790567,47,1000,160577253
892,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2049,1000,CON_AGUA,190545957,8955659979,190545.957,8955659.979,3268815892,0.3,86790567,47,1000,26037170
893,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2049,1000,SINAGUA,190545957,8955659979,190545.957,8955659.979,3268815892,0.3,86790567,47,1000,164508787
894,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2050,1000,CON_AGUA,194488658,9140966926,194488.658,9140966.926,3336452928,0.3,86790567,47,1000,26037170
895,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Total Population,2050,1000,SINAGUA,194488658,9140966926,194488.658,9140966.926,3336452928,0.3,86790567,47,1000,168451488
896,DJI,Djibouti,Sub-Saharan Africa,Total Population,2019,1000,CON_AGUA,973560,45757320,973.56,45757.32,16701421.8,0.3,973560,47,1000,292068
897,DJI,Djibouti,Sub-Saharan Africa,Total Population,2019,1000,SINAGUA,973560,45757320,973.56,45757.32,16701421.8,0.3,973560,47,1000,681492
898,DJI,Djibouti,Sub-Saharan Africa,Total Population,2020,1000,CON_AGUA,988000,46436000,988,46436,16949140,0.3,973560,47,1000,292068
899,DJI,Djibouti,Sub-Saharan Africa,Total Population,2020,1000,SINAGUA,988000,46436000,988,46436,16949140,0.3,973560,47,1000,695932
900,DJI,Djibouti,Sub-Saharan Africa,Total Population,2021,1000,CON_AGUA,1002187,47102789,1002.187,47102.789,17192517.99,0.3,973560,47,1000,292068
901,DJI,Djibouti,Sub-Saharan Africa,Total Population,2021,1000,SINAGUA,1002187,47102789,1002.187,47102.789,17192517.99,0.3,973560,47,1000,710119
902,DJI,Djibouti,Sub-Saharan Africa,Total Population,2022,1000,CON_AGUA,1016097,47756559,1016.097,47756.559,17431144.04,0.3,973560,47,1000,292068
903,DJI,Djibouti,Sub-Saharan Africa,Total Population,2022,1000,SINAGUA,1016097,47756559,1016.097,47756.559,17431144.04,0.3,973560,47,1000,724029
904,DJI,Djibouti,Sub-Saharan Africa,Total Population,2023,1000,CON_AGUA,1029695,48395665,1029.695,48395.665,17664417.73,0.3,973560,47,1000,292068
905,DJI,Djibouti,Sub-Saharan Africa,Total Population,2023,1000,SINAGUA,1029695,48395665,1029.695,48395.665,17664417.73,0.3,973560,47,1000,737627
906,DJI,Djibouti,Sub-Saharan Africa,Total Population,2024,1000,CON_AGUA,1043019,49021893,1043.019,49021.893,17892990.95,0.3,973560,47,1000,292068
907,DJI,Djibouti,Sub-Saharan Africa,Total Population,2024,1000,SINAGUA,1043019,49021893,1043.019,49021.893,17892990.95,0.3,973560,47,1000,750951
908,DJI,Djibouti,Sub-Saharan Africa,Total Population,2025,1000,CON_AGUA,1056061,49634867,1056.061,49634.867,18116726.46,0.3,973560,47,1000,292068
909,DJI,Djibouti,Sub-Saharan Africa,Total Population,2025,1000,SINAGUA,1056061,49634867,1056.061,49634.867,18116726.46,0.3,973560,47,1000,763993
910,DJI,Djibouti,Sub-Saharan Africa,Total Population,2026,1000,CON_AGUA,1068800,50233600,1068.8,50233.6,18335264,0.3,973560,47,1000,292068
911,DJI,Djibouti,Sub-Saharan Africa,Total Population,2026,1000,SINAGUA,1068800,50233600,1068.8,50233.6,18335264,0.3,973560,47,1000,776732
912,DJI,Djibouti,Sub-Saharan Africa,Total Population,2027,1000,CON_AGUA,1081243,50818421,1081.243,50818.421,18548723.67,0.3,973560,47,1000,292068
913,DJI,Djibouti,Sub-Saharan Africa,Total Population,2027,1000,SINAGUA,1081243,50818421,1081.243,50818.421,18548723.67,0.3,973560,47,1000,789175
914,DJI,Djibouti,Sub-Saharan Africa,Total Population,2028,1000,CON_AGUA,1093373,51388531,1093.373,51388.531,18756813.82,0.3,973560,47,1000,292068
915,DJI,Djibouti,Sub-Saharan Africa,Total Population,2028,1000,SINAGUA,1093373,51388531,1093.373,51388.531,18756813.82,0.3,973560,47,1000,801305
916,DJI,Djibouti,Sub-Saharan Africa,Total Population,2029,1000,CON_AGUA,1105196,51944212,1105.196,51944.212,18959637.38,0.3,973560,47,1000,292068
917,DJI,Djibouti,Sub-Saharan Africa,Total Population,2029,1000,SINAGUA,1105196,51944212,1105.196,51944.212,18959637.38,0.3,973560,47,1000,813128
918,DJI,Djibouti,Sub-Saharan Africa,Total Population,2030,1000,CON_AGUA,1116724,52486028,1116.724,52486.028,19157400.22,0.3,973560,47,1000,292068
919,DJI,Djibouti,Sub-Saharan Africa,Total Population,2030,1000,SINAGUA,1116724,52486028,1116.724,52486.028,19157400.22,0.3,973560,47,1000,824656
920,DJI,Djibouti,Sub-Saharan Africa,Total Population,2031,1000,CON_AGUA,1127944,53013368,1127.944,53013.368,19349879.32,0.3,973560,47,1000,292068
921,DJI,Djibouti,Sub-Saharan Africa,Total Population,2031,1000,SINAGUA,1127944,53013368,1127.944,53013.368,19349879.32,0.3,973560,47,1000,835876
922,DJI,Djibouti,Sub-Saharan Africa,Total Population,2032,1000,CON_AGUA,1138863,53526561,1138.863,53526.561,19537194.77,0.3,973560,47,1000,292068
923,DJI,Djibouti,Sub-Saharan Africa,Total Population,2032,1000,SINAGUA,1138863,53526561,1138.863,53526.561,19537194.77,0.3,973560,47,1000,846795
924,DJI,Djibouti,Sub-Saharan Africa,Total Population,2033,1000,CON_AGUA,1149505,54026735,1149.505,54026.735,19719758.28,0.3,973560,47,1000,292068
925,DJI,Djibouti,Sub-Saharan Africa,Total Population,2033,1000,SINAGUA,1149505,54026735,1149.505,54026.735,19719758.28,0.3,973560,47,1000,857437
926,DJI,Djibouti,Sub-Saharan Africa,Total Population,2034,1000,CON_AGUA,1159868,54513796,1159.868,54513.796,19897535.54,0.3,973560,47,1000,292068
927,DJI,Djibouti,Sub-Saharan Africa,Total Population,2034,1000,SINAGUA,1159868,54513796,1159.868,54513.796,19897535.54,0.3,973560,47,1000,867800
928,DJI,Djibouti,Sub-Saharan Africa,Total Population,2035,1000,CON_AGUA,1169978,54988966,1169.978,54988.966,20070972.59,0.3,973560,47,1000,292068
929,DJI,Djibouti,Sub-Saharan Africa,Total Population,2035,1000,SINAGUA,1169978,54988966,1169.978,54988.966,20070972.59,0.3,973560,47,1000,877910
930,DJI,Djibouti,Sub-Saharan Africa,Total Population,2036,1000,CON_AGUA,1179845,55452715,1179.845,55452.715,20240240.98,0.3,973560,47,1000,292068
931,DJI,Djibouti,Sub-Saharan Africa,Total Population,2036,1000,SINAGUA,1179845,55452715,1179.845,55452.715,20240240.98,0.3,973560,47,1000,887777
932,DJI,Djibouti,Sub-Saharan Africa,Total Population,2037,1000,CON_AGUA,1189448,55904056,1189.448,55904.056,20404980.44,0.3,973560,47,1000,292068
933,DJI,Djibouti,Sub-Saharan Africa,Total Population,2037,1000,SINAGUA,1189448,55904056,1189.448,55904.056,20404980.44,0.3,973560,47,1000,897380
934,DJI,Djibouti,Sub-Saharan Africa,Total Population,2038,1000,CON_AGUA,1198823,56344681,1198.823,56344.681,20565808.57,0.3,973560,47,1000,292068
935,DJI,Djibouti,Sub-Saharan Africa,Total Population,2038,1000,SINAGUA,1198823,56344681,1198.823,56344.681,20565808.57,0.3,973560,47,1000,906755
936,DJI,Djibouti,Sub-Saharan Africa,Total Population,2039,1000,CON_AGUA,1207979,56775013,1207.979,56775.013,20722879.75,0.3,973560,47,1000,292068
937,DJI,Djibouti,Sub-Saharan Africa,Total Population,2039,1000,SINAGUA,1207979,56775013,1207.979,56775.013,20722879.75,0.3,973560,47,1000,915911
938,DJI,Djibouti,Sub-Saharan Africa,Total Population,2040,1000,CON_AGUA,1216929,57195663,1216.929,57195.663,20876417,0.3,973560,47,1000,292068
939,DJI,Djibouti,Sub-Saharan Africa,Total Population,2040,1000,SINAGUA,1216929,57195663,1216.929,57195.663,20876417,0.3,973560,47,1000,924861
940,DJI,Djibouti,Sub-Saharan Africa,Total Population,2041,1000,CON_AGUA,1225673,57606631,1225.673,57606.631,21026420.32,0.3,973560,47,1000,292068
941,DJI,Djibouti,Sub-Saharan Africa,Total Population,2041,1000,SINAGUA,1225673,57606631,1225.673,57606.631,21026420.32,0.3,973560,47,1000,933605
942,DJI,Djibouti,Sub-Saharan Africa,Total Population,2042,1000,CON_AGUA,1234215,58008105,1234.215,58008.105,21172958.33,0.3,973560,47,1000,292068
943,DJI,Djibouti,Sub-Saharan Africa,Total Population,2042,1000,SINAGUA,1234215,58008105,1234.215,58008.105,21172958.33,0.3,973560,47,1000,942147
944,DJI,Djibouti,Sub-Saharan Africa,Total Population,2043,1000,CON_AGUA,1242560,58400320,1242.56,58400.32,21316116.8,0.3,973560,47,1000,292068
945,DJI,Djibouti,Sub-Saharan Africa,Total Population,2043,1000,SINAGUA,1242560,58400320,1242.56,58400.32,21316116.8,0.3,973560,47,1000,950492
946,DJI,Djibouti,Sub-Saharan Africa,Total Population,2044,1000,CON_AGUA,1250712,58783464,1250.712,58783.464,21455964.36,0.3,973560,47,1000,292068
947,DJI,Djibouti,Sub-Saharan Africa,Total Population,2044,1000,SINAGUA,1250712,58783464,1250.712,58783.464,21455964.36,0.3,973560,47,1000,958644
948,DJI,Djibouti,Sub-Saharan Africa,Total Population,2045,1000,CON_AGUA,1258679,59157913,1258.679,59157.913,21592638.25,0.3,973560,47,1000,292068
949,DJI,Djibouti,Sub-Saharan Africa,Total Population,2045,1000,SINAGUA,1258679,59157913,1258.679,59157.913,21592638.25,0.3,973560,47,1000,966611
950,DJI,Djibouti,Sub-Saharan Africa,Total Population,2046,1000,CON_AGUA,1266469,59524043,1266.469,59524.043,21726275.7,0.3,973560,47,1000,292068
951,DJI,Djibouti,Sub-Saharan Africa,Total Population,2046,1000,SINAGUA,1266469,59524043,1266.469,59524.043,21726275.7,0.3,973560,47,1000,974401
952,DJI,Djibouti,Sub-Saharan Africa,Total Population,2047,1000,CON_AGUA,1274056,59880632,1274.056,59880.632,21856430.68,0.3,973560,47,1000,292068
953,DJI,Djibouti,Sub-Saharan Africa,Total Population,2047,1000,SINAGUA,1274056,59880632,1274.056,59880.632,21856430.68,0.3,973560,47,1000,981988
954,DJI,Djibouti,Sub-Saharan Africa,Total Population,2048,1000,CON_AGUA,1281422,60226834,1281.422,60226.834,21982794.41,0.3,973560,47,1000,292068
955,DJI,Djibouti,Sub-Saharan Africa,Total Population,2048,1000,SINAGUA,1281422,60226834,1281.422,60226.834,21982794.41,0.3,973560,47,1000,989354
956,DJI,Djibouti,Sub-Saharan Africa,Total Population,2049,1000,CON_AGUA,1288533,60561051,1288.533,60561.051,22104783.62,0.3,973560,47,1000,292068
957,DJI,Djibouti,Sub-Saharan Africa,Total Population,2049,1000,SINAGUA,1288533,60561051,1288.533,60561.051,22104783.62,0.3,973560,47,1000,996465
958,DJI,Djibouti,Sub-Saharan Africa,Total Population,2050,1000,CON_AGUA,1295373,60882531,1295.373,60882.531,22222123.82,0.3,973560,47,1000,292068
959,DJI,Djibouti,Sub-Saharan Africa,Total Population,2050,1000,SINAGUA,1295373,60882531,1295.373,60882.531,22222123.82,0.3,973560,47,1000,1003305
960,EGY,Egypt,North of Africa,Total Population,2019,1000,CON_AGUA,100388073,4718239431,100388.073,4718239.431,1722157392,0.3,100388073,47,1000,30116422
961,EGY,Egypt,North of Africa,Total Population,2019,1000,SINAGUA,100388073,4718239431,100388.073,4718239.431,1722157392,0.3,100388073,47,1000,70271651
962,EGY,Egypt,North of Africa,Total Population,2020,1000,CON_AGUA,102334404,4809716988,102334.404,4809716.988,1755546701,0.3,100388073,47,1000,30116422
963,EGY,Egypt,North of Africa,Total Population,2020,1000,SINAGUA,102334404,4809716988,102334.404,4809716.988,1755546701,0.3,100388073,47,1000,72217982
964,EGY,Egypt,North of Africa,Total Population,2021,1000,CON_AGUA,104258327,4900141369,104258.327,4900141.369,1788551600,0.3,100388073,47,1000,30116422
965,EGY,Egypt,North of Africa,Total Population,2021,1000,SINAGUA,104258327,4900141369,104258.327,4900141.369,1788551600,0.3,100388073,47,1000,74141905
966,EGY,Egypt,North of Africa,Total Population,2022,1000,CON_AGUA,106156692,4989364524,106156.692,4989364.524,1821118051,0.3,100388073,47,1000,30116422
967,EGY,Egypt,North of Africa,Total Population,2022,1000,SINAGUA,106156692,4989364524,106156.692,4989364.524,1821118051,0.3,100388073,47,1000,76040270
968,EGY,Egypt,North of Africa,Total Population,2023,1000,CON_AGUA,108031548,5077482756,108031.548,5077482.756,1853281206,0.3,100388073,47,1000,30116422
969,EGY,Egypt,North of Africa,Total Population,2023,1000,SINAGUA,108031548,5077482756,108031.548,5077482.756,1853281206,0.3,100388073,47,1000,77915126
970,EGY,Egypt,North of Africa,Total Population,2024,1000,CON_AGUA,109887155,5164696285,109887.155,5164696.285,1885114144,0.3,100388073,47,1000,30116422
971,EGY,Egypt,North of Africa,Total Population,2024,1000,SINAGUA,109887155,5164696285,109887.155,5164696.285,1885114144,0.3,100388073,47,1000,79770733
972,EGY,Egypt,North of Africa,Total Population,2025,1000,CON_AGUA,111727822,5251207634,111727.822,5251207.634,1916690786,0.3,100388073,47,1000,30116422
