,ISO3,Meses_x,YEAR_x,Unidad_x,Var_Temperatura,Simbolo_x,Latitud,Longitud
25860,FRA,Enero,2020,°C,2.957,Fc,43.2156,5.5372
25861,FRA,Enero,2020,°C,2.957,Fc,50.7125,2.9994
25862,FRA,Enero,2020,°C,2.957,Fc,47.1239,-0.9917
25863,FRA,Enero,2020,°C,2.957,Fc,44.5519,-0.8694
25864,FRA,Enero,2020,°C,2.957,Fc,43.3844,-1.3047
25865,FRA,Enero,2020,°C,2.957,Fc,49.5092,-1.4692
25866,FRA,Enero,2020,°C,2.957,Fc,47.3333,-1.5333
25867,FRA,Enero,2020,°C,2.957,Fc,49.0764,2.6764
25868,FRA,Enero,2020,°C,2.957,Fc,46.7633,4.8375
25869,FRA,Enero,2020,°C,2.957,Fc,45.9442,-0.5211
25870,FRA,Enero,2020,°C,2.957,Fc,49.0706,2.7997
25871,FRA,Enero,2020,°C,2.957,Fc,43.6494,1.3264
25872,FRA,Enero,2020,°C,2.957,Fc,45.5003,4.2406
25873,FRA,Enero,2020,°C,2.957,Fc,50.3022,3.9181
25874,FRA,Enero,2020,°C,2.957,Fc,45.7467,6.2939
25875,FRA,Enero,2020,°C,2.957,Fc,45.3508,5.5022
25876,FRA,Enero,2020,°C,2.957,Fc,45.7528,6.4197
25877,FRA,Enero,2020,°C,2.957,Fc,44.2008,-1.2286
25878,FRA,Enero,2020,°C,2.957,Fc,45.4511,4.4464
25879,FRA,Enero,2020,°C,2.957,Fc,46.6011,4.0608
25880,FRA,Enero,2020,°C,2.957,Fc,50.7697,1.61
25881,FRA,Enero,2020,°C,2.957,Fc,47.8558,-3.8519
25882,FRA,Enero,2020,°C,2.957,Fc,46.1858,-1.1172
25883,FRA,Enero,2020,°C,2.957,Fc,45.2942,3.3842
25884,FRA,Enero,2020,°C,2.957,Fc,48.1381,-1.9558
25885,FRA,Enero,2020,°C,2.957,Fc,43.4633,6.4789
25886,FRA,Enero,2020,°C,2.957,Fc,43.0642,0.1497
25887,FRA,Enero,2020,°C,2.957,Fc,43.7444,5.0786
25888,FRA,Enero,2020,°C,2.957,Fc,48.3972,2.8011
25889,FRA,Enero,2020,°C,2.957,Fc,44.7039,-1.0353
25890,FRA,Enero,2020,°C,2.957,Fc,48.6942,1.8542
25891,FRA,Enero,2020,°C,2.957,Fc,50.0472,1.4197
25892,FRA,Enero,2020,°C,2.957,Fc,43.0761,5.9278
25893,FRA,Enero,2020,°C,2.957,Fc,48.5797,-2.0583
25894,FRA,Enero,2020,°C,2.957,Fc,50.4447,2.6836
25895,FRA,Enero,2020,°C,2.957,Fc,47.4223,-0.6089
25896,FRA,Enero,2020,°C,2.957,Fc,45.2939,4.8169
25897,FRA,Enero,2020,°C,2.957,Fc,43.8183,4.4733
25898,FRA,Enero,2020,°C,2.957,Fc,45.1958,0.7825
25899,FRA,Enero,2020,°C,2.957,Fc,46.5686,0.6467
25900,FRA,Enero,2020,°C,2.957,Fc,48.4931,2.1911
25901,FRA,Enero,2020,°C,2.957,Fc,45.8517,5.0564
25902,FRA,Enero,2020,°C,2.957,Fc,47.6292,-2.6558
25903,FRA,Enero,2020,°C,2.957,Fc,50.3256,3.4858
25904,FRA,Enero,2020,°C,2.957,Fc,45.7328,3.0633
25905,FRA,Enero,2020,°C,2.957,Fc,48.5142,2.3419
25906,FRA,Enero,2020,°C,2.957,Fc,48.7606,6.1289
25907,FRA,Enero,2020,°C,2.957,Fc,44.3608,5.1406
25908,FRA,Enero,2020,°C,2.957,Fc,47.7233,7.3228
25909,FRA,Enero,2020,°C,2.957,Fc,48.7483,2.3497
25910,FRA,Enero,2020,°C,2.957,Fc,48.6553,6.2314
25911,FRA,Enero,2020,°C,2.957,Fc,43.3853,-1.6678
25912,FRA,Enero,2020,°C,2.957,Fc,48.6922,2.2664
25913,FRA,Enero,2020,°C,2.957,Fc,47.1031,-1.8108
25914,FRA,Enero,2020,°C,2.957,Fc,47.8089,-3.3425
25915,FRA,Enero,2020,°C,2.957,Fc,48.1342,-1.5367
25916,FRA,Enero,2020,°C,2.957,Fc,44.8997,5.02
25917,FRA,Enero,2020,°C,2.957,Fc,49.2625,6.1686
25918,FRA,Enero,2020,°C,2.957,Fc,48.7167,1.8944
25919,FRA,Enero,2020,°C,2.957,Fc,48.9297,2.8969
25920,FRA,Enero,2020,°C,2.957,Fc,46.1081,-0.7517
25921,FRA,Enero,2020,°C,2.957,Fc,49.3594,6.0483
25922,FRA,Enero,2020,°C,2.957,Fc,47.4489,-2.3175
25923,FRA,Enero,2020,°C,2.957,Fc,43.6953,5.0311
25924,FRA,Enero,2020,°C,2.957,Fc,43.3994,-1.4564
25925,FRA,Enero,2020,°C,2.957,Fc,48.6456,2.0761
25926,FRA,Enero,2020,°C,2.957,Fc,47.5272,6.8236
25927,FRA,Enero,2020,°C,2.957,Fc,48.2172,-1.6961
25928,FRA,Enero,2020,°C,2.957,Fc,47.7597,7.2806
25929,FRA,Enero,2020,°C,2.957,Fc,48.9558,1.8153
25930,FRA,Enero,2020,°C,2.957,Fc,48.8803,2.7633
25931,FRA,Enero,2020,°C,2.957,Fc,48.9997,1.6317
25932,FRA,Enero,2020,°C,2.957,Fc,47.8161,6.3808
25933,FRA,Enero,2020,°C,2.957,Fc,43.3567,-1.5506
25934,FRA,Enero,2020,°C,2.957,Fc,43.5928,-1.4267
25935,FRA,Enero,2020,°C,2.957,Fc,48.7336,6.1644
25936,FRA,Enero,2020,°C,2.957,Fc,43.6578,3.9694
25937,FRA,Enero,2020,°C,2.957,Fc,44.1617,1.5369
25938,FRA,Enero,2020,°C,2.957,Fc,48.6525,6.1942
25939,FRA,Enero,2020,°C,2.957,Fc,50.1381,4.8242
25940,FRA,Enero,2020,°C,2.957,Fc,44.955,-0.6697
25941,FRA,Enero,2020,°C,2.957,Fc,44.1361,0.3394
25942,FRA,Enero,2020,°C,2.957,Fc,48.4458,-2.7461
25943,FRA,Enero,2020,°C,2.957,Fc,50.4203,3.1056
25944,FRA,Enero,2020,°C,2.957,Fc,46.0836,6.5411
25945,FRA,Enero,2020,°C,2.957,Fc,47.6561,-2.8667
25946,FRA,Enero,2020,°C,2.957,Fc,42.6519,2.8344
25947,FRA,Enero,2020,°C,2.957,Fc,48.3556,5.6961
25948,FRA,Enero,2020,°C,2.957,Fc,50.6439,2.7231
25949,FRA,Enero,2020,°C,2.957,Fc,47.8142,-3.6281
25950,FRA,Enero,2020,°C,2.957,Fc,43.3578,-1.4017
25951,FRA,Enero,2020,°C,2.957,Fc,45.5806,4.8
25952,FRA,Enero,2020,°C,2.957,Fc,48.9206,1.9758
25953,FRA,Enero,2020,°C,2.957,Fc,48.5842,2.5661
25954,FRA,Enero,2020,°C,2.957,Fc,50.42,2.9939
25955,FRA,Enero,2020,°C,2.957,Fc,50.4383,2.8683
25956,FRA,Enero,2020,°C,2.957,Fc,47.01,0.0836
25957,FRA,Enero,2020,°C,2.957,Fc,45.5375,4.1831
25958,FRA,Enero,2020,°C,2.957,Fc,48.6853,-3.9864
25959,FRA,Enero,2020,°C,2.957,Fc,48.6217,6.1617
25960,FRA,Enero,2020,°C,2.957,Fc,46.1786,5.2028
25961,FRA,Enero,2020,°C,2.957,Fc,45.58,5.9581
25962,FRA,Enero,2020,°C,2.957,Fc,43.4517,1.4
25963,FRA,Enero,2020,°C,2.957,Fc,45.7211,4.6936
25964,FRA,Enero,2020,°C,2.957,Fc,47.4394,-0.2156
25965,FRA,Enero,2020,°C,2.957,Fc,46.9728,-1.31
25966,FRA,Enero,2020,°C,2.957,Fc,45.9436,-1.3058
25967,FRA,Enero,2020,°C,2.957,Fc,47.8286,1.6983
25968,FRA,Enero,2020,°C,2.957,Fc,47.1453,2.2158
25969,FRA,Enero,2020,°C,2.957,Fc,43.4997,3.7111
25970,FRA,Enero,2020,°C,2.957,Fc,44.7517,4.8225
25971,FRA,Enero,2020,°C,2.957,Fc,50.5336,2.6183
25972,FRA,Enero,2020,°C,2.957,Fc,47.3139,-2.3108
25973,FRA,Enero,2020,°C,2.957,Fc,48.6067,7.6853
25974,FRA,Enero,2020,°C,2.957,Fc,48.7389,0.9278
25975,FRA,Enero,2020,°C,2.957,Fc,48.5386,7.4542
25976,FRA,Enero,2020,°C,2.957,Fc,45.5144,1.2033
25977,FRA,Enero,2020,°C,2.957,Fc,47.7206,-2.9956
25978,FRA,Enero,2020,°C,2.957,Fc,45.7225,3.1872
25979,FRA,Enero,2020,°C,2.957,Fc,47.7633,-3.2389
25980,FRA,Enero,2020,°C,2.957,Fc,49.5261,1.0403
25981,FRA,Enero,2020,°C,2.957,Fc,50.4461,2.6478
25982,FRA,Enero,2020,°C,2.957,Fc,49.1258,6.7781
25983,FRA,Enero,2020,°C,2.957,Fc,50.5022,2.5022
25984,FRA,Enero,2020,°C,2.957,Fc,49.2289,-0.3
25985,FRA,Enero,2020,°C,2.957,Fc,48.6058,-4.5042
25986,FRA,Enero,2020,°C,2.957,Fc,46.0731,-1.0881
25987,FRA,Enero,2020,°C,2.957,Fc,50.9978,2.1092
25988,FRA,Enero,2020,°C,2.957,Fc,47.49,3.9083
25989,FRA,Enero,2020,°C,2.957,Fc,43.2961,5.6269
25990,FRA,Enero,2020,°C,2.957,Fc,43.3953,5.5953
25991,FRA,Enero,2020,°C,2.957,Fc,48.1186,-1.7561
25992,FRA,Enero,2020,°C,2.957,Fc,48.0794,7.3944
25993,FRA,Enero,2020,°C,2.957,Fc,46.9956,2.2517
25994,FRA,Enero,2020,°C,2.957,Fc,45.5494,3.7417
25995,FRA,Enero,2020,°C,2.957,Fc,42.9847,1.1458
25996,FRA,Enero,2020,°C,2.957,Fc,47.9878,0.2819
25997,FRA,Enero,2020,°C,2.957,Fc,49.2108,6.1039
25998,FRA,Enero,2020,°C,2.957,Fc,48.4736,2.6972
25999,FRA,Enero,2020,°C,2.957,Fc,46.0903,6.4997
26000,FRA,Enero,2020,°C,2.957,Fc,45.8822,6.3256
26001,FRA,Enero,2020,°C,2.957,Fc,44.9708,4.9567
26002,FRA,Enero,2020,°C,2.957,Fc,50.4869,2.4836
26003,FRA,Enero,2020,°C,2.957,Fc,46.7756,4.8894
26004,FRA,Enero,2020,°C,2.957,Fc,43.8003,4.4269
26005,FRA,Enero,2020,°C,2.957,Fc,49.5683,0.9536
26006,FRA,Enero,2020,°C,2.957,Fc,46.2536,5.2167
26007,FRA,Enero,2020,°C,2.957,Fc,43.7822,1.3583
26008,FRA,Enero,2020,°C,2.957,Fc,47.3506,-0.7639
26009,FRA,Enero,2020,°C,2.957,Fc,48.5883,2.4561
26010,FRA,Enero,2020,°C,2.957,Fc,49.9089,2.5072
26011,FRA,Enero,2020,°C,2.957,Fc,46.6264,5.2247
26012,FRA,Enero,2020,°C,2.957,Fc,50.3772,3.2158
26013,FRA,Enero,2020,°C,2.957,Fc,48.4536,-4.4644
26014,FRA,Enero,2020,°C,2.957,Fc,45.3969,4.7747
26015,FRA,Enero,2020,°C,2.957,Fc,43.6183,6.7653
26016,FRA,Enero,2020,°C,2.957,Fc,44.3981,0.5894
26017,FRA,Enero,2020,°C,2.957,Fc,49.6481,2.57
26018,FRA,Enero,2020,°C,2.957,Fc,48.4906,7.6803
26019,FRA,Enero,2020,°C,2.957,Fc,46.305,6.3036
26020,FRA,Enero,2020,°C,2.957,Fc,43.4217,1.3544
26021,FRA,Enero,2020,°C,2.957,Fc,45.4461,4.3367
26022,FRA,Enero,2020,°C,2.957,Fc,46.7942,4.8164
26023,FRA,Enero,2020,°C,2.957,Fc,45.9225,3.0642
26024,FRA,Enero,2020,°C,2.957,Fc,50.3978,3.0625
26025,FRA,Enero,2020,°C,2.957,Fc,49.4806,1.7239
26026,FRA,Enero,2020,°C,2.957,Fc,45.8642,1.3231
26027,FRA,Enero,2020,°C,2.957,Fc,44.7556,-0.53
26028,FRA,Enero,2020,°C,2.957,Fc,45.7472,4.6903
26029,FRA,Enero,2020,°C,2.957,Fc,42.6172,2.4219
26030,FRA,Enero,2020,°C,2.957,Fc,49.1581,6.7322
26031,FRA,Enero,2020,°C,2.957,Fc,47.2875,0.7375
26032,FRA,Enero,2020,°C,2.957,Fc,43.5392,2.2633
26033,FRA,Enero,2020,°C,2.957,Fc,47.8808,1.8678
26034,FRA,Enero,2020,°C,2.957,Fc,45.0336,3.0928
26035,FRA,Enero,2020,°C,2.957,Fc,50.5267,3.175
26036,FRA,Enero,2020,°C,2.957,Fc,42.9328,1.8486
26037,FRA,Enero,2020,°C,2.957,Fc,48.7733,2.1253
26038,FRA,Enero,2020,°C,2.957,Fc,43.9575,0.3725
26039,FRA,Enero,2020,°C,2.957,Fc,45.5475,5.9839
26040,FRA,Enero,2020,°C,2.957,Fc,48.5403,-4.6575
26041,FRA,Enero,2020,°C,2.957,Fc,48.4058,6.8411
26042,FRA,Enero,2020,°C,2.957,Fc,43.6519,3.5511
26043,FRA,Enero,2020,°C,2.957,Fc,48.9786,2.8783
26044,FRA,Enero,2020,°C,2.957,Fc,43.7242,1.4114
26045,FRA,Enero,2020,°C,2.957,Fc,43.9569,1.2297
26046,FRA,Enero,2020,°C,2.957,Fc,45.6614,0.1997
26047,FRA,Enero,2020,°C,2.957,Fc,50.2631,2.7886
26048,FRA,Enero,2020,°C,2.957,Fc,44.3494,-1.0744
26049,FRA,Enero,2020,°C,2.957,Fc,43.6789,3.9814
26050,FRA,Enero,2020,°C,2.957,Fc,48.4689,1.4814
26051,FRA,Enero,2020,°C,2.957,Fc,46.6856,0.37
26052,FRA,Enero,2020,°C,2.957,Fc,45.8144,4.8181
26053,FRA,Enero,2020,°C,2.957,Fc,50.4361,2.9867
26054,FRA,Enero,2020,°C,2.957,Fc,44.105,4.6575
26055,FRA,Enero,2020,°C,2.957,Fc,48.3706,7.5922
26056,FRA,Enero,2020,°C,2.957,Fc,46.3319,6.3739
26057,FRA,Enero,2020,°C,2.957,Fc,43.5578,3.7189
26058,FRA,Enero,2020,°C,2.957,Fc,47.1942,-1.7247
26059,FRA,Enero,2020,°C,2.957,Fc,45.7964,5.0467
26060,FRA,Enero,2020,°C,2.957,Fc,44.1864,0.6719
26061,FRA,Enero,2020,°C,2.957,Fc,44.765,-1.1367
26062,FRA,Enero,2020,°C,2.957,Fc,47.1236,-1.5844
26063,FRA,Enero,2020,°C,2.957,Fc,45.8186,4.6631
26064,FRA,Enero,2020,°C,2.957,Fc,43.6644,4.1769
26065,FRA,Enero,2020,°C,2.957,Fc,47.4606,6.8583
26066,FRA,Enero,2020,°C,2.957,Fc,50.5142,2.8981
26067,FRA,Enero,2020,°C,2.957,Fc,47.1286,0.9953
26068,FRA,Enero,2020,°C,2.957,Fc,48.6108,1.6742
26069,FRA,Enero,2020,°C,2.957,Fc,48.3206,4.1014
26070,FRA,Enero,2020,°C,2.957,Fc,46.2889,2.7417
26071,FRA,Enero,2020,°C,2.957,Fc,48.5625,2.2983
26072,FRA,Enero,2020,°C,2.957,Fc,48.0478,-1.8667
26073,FRA,Enero,2020,°C,2.957,Fc,49.5061,2.4308
26074,FRA,Enero,2020,°C,2.957,Fc,45.5031,4.5689
26075,FRA,Enero,2020,°C,2.957,Fc,50.7722,3.0478
26076,FRA,Enero,2020,°C,2.957,Fc,47.6986,1.5078
26077,FRA,Enero,2020,°C,2.957,Fc,48.2964,2.4053
26078,FRA,Enero,2020,°C,2.957,Fc,45.6189,4.6722
26079,FRA,Enero,2020,°C,2.957,Fc,46.9931,-1.8228
26080,FRA,Enero,2020,°C,2.957,Fc,46.6336,1.0628
26081,FRA,Enero,2020,°C,2.957,Fc,43.4983,2.365
26082,FRA,Enero,2020,°C,2.957,Fc,50.5933,2.9622
26083,FRA,Enero,2020,°C,2.957,Fc,44.565,6.4953
26084,FRA,Enero,2020,°C,2.957,Fc,45.8275,3.38
26085,FRA,Enero,2020,°C,2.957,Fc,45.3692,4.2017
26086,FRA,Enero,2020,°C,2.957,Fc,49.6142,-1.6042
26087,FRA,Enero,2020,°C,2.957,Fc,47.5344,6.8039
26088,FRA,Enero,2020,°C,2.957,Fc,45.13,1.3014
26089,FRA,Enero,2020,°C,2.957,Fc,50.3658,3.3006
26090,FRA,Enero,2020,°C,2.957,Fc,42.7883,3.0356
26091,FRA,Enero,2020,°C,2.957,Fc,47.6672,6.8419
26092,FRA,Enero,2020,°C,2.957,Fc,45.7572,4.7264
26093,FRA,Enero,2020,°C,2.957,Fc,48.5717,1.9406
26094,FRA,Enero,2020,°C,2.957,Fc,48.9392,1.9978
26095,FRA,Enero,2020,°C,2.957,Fc,47.8756,-3.0189
26096,FRA,Enero,2020,°C,2.957,Fc,44.9039,2.4567
26097,FRA,Enero,2020,°C,2.957,Fc,45.2031,5.7164
26098,FRA,Enero,2020,°C,2.957,Fc,43.6497,3.5036
26099,FRA,Enero,2020,°C,2.957,Fc,47.365,-1.6053
26100,FRA,Enero,2020,°C,2.957,Fc,45.8094,1.3317
26101,FRA,Enero,2020,°C,2.957,Fc,48.7011,6.2583
26102,FRA,Enero,2020,°C,2.957,Fc,45.7806,4.7464
26103,FRA,Enero,2020,°C,2.957,Fc,45.6322,5.1106
26104,FRA,Enero,2020,°C,2.957,Fc,44.7631,-0.6547
26105,FRA,Enero,2020,°C,2.957,Fc,46.6267,0.3136
26106,FRA,Enero,2020,°C,2.957,Fc,43.3319,5.1519
26107,FRA,Enero,2020,°C,2.957,Fc,48.9061,2.0403
26108,FRA,Enero,2020,°C,2.957,Fc,49.0808,2.4994
26109,FRA,Enero,2020,°C,2.957,Fc,50.9942,2.2197
26110,FRA,Enero,2020,°C,2.957,Fc,49.1147,6.8636
26111,FRA,Enero,2020,°C,2.957,Fc,46.1997,5.1922
26112,FRA,Enero,2020,°C,2.957,Fc,48.0742,-0.7014
26113,FRA,Enero,2020,°C,2.957,Fc,48.8031,1.9014
26114,FRA,Enero,2020,°C,2.957,Fc,48.1,-0.7908
26115,FRA,Enero,2020,°C,2.957,Fc,43.8403,1.3894
26116,FRA,Enero,2020,°C,2.957,Fc,43.7308,5.1794
26117,FRA,Enero,2020,°C,2.957,Fc,47.6231,7.2394
26118,FRA,Enero,2020,°C,2.957,Fc,47.5069,6.9981
26119,FRA,Enero,2020,°C,2.957,Fc,44.0567,5.1281
26120,FRA,Enero,2020,°C,2.957,Fc,49.815,4.745
26121,FRA,Enero,2020,°C,2.957,Fc,48.4936,3.5025
26122,FRA,Enero,2020,°C,2.957,Fc,49.5558,0.1169
26123,FRA,Enero,2020,°C,2.957,Fc,46.9917,-0.9539
26124,FRA,Enero,2020,°C,2.957,Fc,47.9031,-4.2839
26125,FRA,Enero,2020,°C,2.957,Fc,42.6542,2.9517
26126,FRA,Enero,2020,°C,2.957,Fc,48.1117,-1.5244
26127,FRA,Enero,2020,°C,2.957,Fc,47.7314,-2.5906
26128,FRA,Enero,2020,°C,2.957,Fc,48.3494,0.3694
26129,FRA,Enero,2020,°C,2.957,Fc,47.9039,-2.1206
26130,FRA,Enero,2020,°C,2.957,Fc,47.6989,-2.8061
26131,FRA,Enero,2020,°C,2.957,Fc,44.9203,-0.3619
26132,FRA,Enero,2020,°C,2.957,Fc,47.4125,-1.6517
26133,FRA,Enero,2020,°C,2.957,Fc,50.5625,2.9006
26134,FRA,Enero,2020,°C,2.957,Fc,44.0833,4.9711
26135,FRA,Enero,2020,°C,2.957,Fc,46.7039,4.3903
26136,FRA,Enero,2020,°C,2.957,Fc,49.2856,-0.1011
26137,FRA,Enero,2020,°C,2.957,Fc,46.2067,-1.1636
26138,FRA,Enero,2020,°C,2.957,Fc,45.6478,4.8114
26139,FRA,Enero,2020,°C,2.957,Fc,43.58,6.9556
26140,FRA,Enero,2020,°C,2.957,Fc,47.3958,0.7644
26141,FRA,Enero,2020,°C,2.957,Fc,46.0592,6.5258
26142,FRA,Enero,2020,°C,2.957,Fc,49.3033,-1.2483
26143,FRA,Enero,2020,°C,2.957,Fc,48.5222,2.2653
26144,FRA,Enero,2020,°C,2.957,Fc,47.2844,0.7861
26145,FRA,Enero,2020,°C,2.957,Fc,43.7031,-0.2628
26146,FRA,Enero,2020,°C,2.957,Fc,43.5033,6.4861
26147,FRA,Enero,2020,°C,2.957,Fc,48.9089,1.8483
26148,FRA,Enero,2020,°C,2.957,Fc,43.3842,5.7067
26149,FRA,Enero,2020,°C,2.957,Fc,48.7503,6.0619
26150,FRA,Enero,2020,°C,2.957,Fc,45.6328,4.8564
26151,FRA,Enero,2020,°C,2.957,Fc,43.7422,1.3697
26152,FRA,Enero,2020,°C,2.957,Fc,44.3139,2.535
26153,FRA,Enero,2020,°C,2.957,Fc,49.0086,1.0894
26154,FRA,Enero,2020,°C,2.957,Fc,43.6989,3.8647
26155,FRA,Enero,2020,°C,2.957,Fc,47.3261,-1.7383
26156,FRA,Enero,2020,°C,2.957,Fc,46.5731,0.2714
26157,FRA,Enero,2020,°C,2.957,Fc,43.5531,1.1911
26158,FRA,Enero,2020,°C,2.957,Fc,48.7158,6.2661
26159,FRA,Enero,2020,°C,2.957,Fc,45.6022,4.8106
26160,FRA,Enero,2020,°C,2.957,Fc,49.9425,4.6386
26161,FRA,Enero,2020,°C,2.957,Fc,46.2364,5.9797
26162,FRA,Enero,2020,°C,2.957,Fc,48.6675,7.7131
26163,FRA,Enero,2020,°C,2.957,Fc,43.1378,6.3678
26164,FRA,Enero,2020,°C,2.957,Fc,43.4886,3.67
26165,FRA,Enero,2020,°C,2.957,Fc,49.1147,2.2086
26166,FRA,Enero,2020,°C,2.957,Fc,50.1567,2.3403
26167,FRA,Enero,2020,°C,2.957,Fc,44.2408,5.075
26168,FRA,Enero,2020,°C,2.957,Fc,50.2819,2.7272
26169,FRA,Enero,2020,°C,2.957,Fc,43.2244,6.1453
26170,FRA,Enero,2020,°C,2.957,Fc,49.1544,1.7867
26171,FRA,Enero,2020,°C,2.957,Fc,45.2431,4.2347
26172,FRA,Enero,2020,°C,2.957,Fc,46.7636,0.4864
26173,FRA,Enero,2020,°C,2.957,Fc,45.8336,6.1639
26174,FRA,Enero,2020,°C,2.957,Fc,45.2269,5.8025
26175,FRA,Enero,2020,°C,2.957,Fc,43.6575,3.8883
26176,FRA,Enero,2020,°C,2.957,Fc,45.7378,4.6564
26177,FRA,Enero,2020,°C,2.957,Fc,47.7108,-3.3106
26178,FRA,Enero,2020,°C,2.957,Fc,50.51,2.8317
26179,FRA,Enero,2020,°C,2.957,Fc,43.8494,0.6636
26180,FRA,Enero,2020,°C,2.957,Fc,43.1239,0.3847
26181,FRA,Enero,2020,°C,2.957,Fc,47.1989,-1.4286
26182,FRA,Enero,2020,°C,2.957,Fc,43.2325,3.0589
26183,FRA,Enero,2020,°C,2.957,Fc,43.7042,7.3117
26184,FRA,Enero,2020,°C,2.957,Fc,49.8253,3.2856
26185,FRA,Enero,2020,°C,2.957,Fc,42.5458,9.4172
26186,FRA,Enero,2020,°C,2.957,Fc,43.8656,1.505
26187,FRA,Enero,2020,°C,2.957,Fc,49.0792,2.205
26188,FRA,Enero,2020,°C,2.957,Fc,43.2475,5.5908
26189,FRA,Enero,2020,°C,2.957,Fc,43.4861,5.4956
26190,FRA,Enero,2020,°C,2.957,Fc,44.0997,5.0253
26191,FRA,Enero,2020,°C,2.957,Fc,48.5497,-1.7508
26192,FRA,Enero,2020,°C,2.957,Fc,48.1992,-2.0481
26193,FRA,Enero,2020,°C,2.957,Fc,43.8769,4.9014
26194,FRA,Enero,2020,°C,2.957,Fc,49.7,2.7903
26195,FRA,Enero,2020,°C,2.957,Fc,43.455,5.0142
26196,FRA,Enero,2020,°C,2.957,Fc,45.7964,1.1361
26197,FRA,Enero,2020,°C,2.957,Fc,50.4544,3.0308
26198,FRA,Enero,2020,°C,2.957,Fc,43.7214,1.2978
26199,FRA,Enero,2020,°C,2.957,Fc,48.6581,7.8283
26200,FRA,Enero,2020,°C,2.957,Fc,48.7075,2.0383
26201,FRA,Enero,2020,°C,2.957,Fc,43.6103,3.7806
26202,FRA,Enero,2020,°C,2.957,Fc,44.4436,4.71
26203,FRA,Enero,2020,°C,2.957,Fc,48.5778,-1.0919
26204,FRA,Enero,2020,°C,2.957,Fc,43.9172,5.9186
26205,FRA,Enero,2020,°C,2.957,Fc,48.4086,-1.7517
26206,FRA,Enero,2020,°C,2.957,Fc,48.6372,7.4481
26207,FRA,Enero,2020,°C,2.957,Fc,43.785,4.1922
26208,FRA,Enero,2020,°C,2.957,Fc,45.59,4.3172
26209,FRA,Enero,2020,°C,2.957,Fc,43.7897,4.3075
26210,FRA,Enero,2020,°C,2.957,Fc,47.4861,6.9253
26211,FRA,Enero,2020,°C,2.957,Fc,48.5925,-0.3572
26212,FRA,Enero,2020,°C,2.957,Fc,47.6756,-2.9575
26213,FRA,Enero,2020,°C,2.957,Fc,46.4261,0.8708
26214,FRA,Enero,2020,°C,2.957,Fc,49.6633,-1.6953
26215,FRA,Enero,2020,°C,2.957,Fc,50.6383,2.7142
26216,FRA,Enero,2020,°C,2.957,Fc,46.2644,6.3703
26217,FRA,Enero,2020,°C,2.957,Fc,50.9242,1.885
26218,FRA,Enero,2020,°C,2.957,Fc,46.1,3.1983
26219,FRA,Enero,2020,°C,2.957,Fc,43.6159,3.1588
26220,FRA,Enero,2020,°C,2.957,Fc,43.6233,6.6939
26221,FRA,Enero,2020,°C,2.957,Fc,43.2972,1.2192
26222,FRA,Enero,2020,°C,2.957,Fc,47.3986,-0.5372
26223,FRA,Enero,2020,°C,2.957,Fc,48.8994,2.8736
26224,FRA,Enero,2020,°C,2.957,Fc,43.3858,5.5783
26225,FRA,Enero,2020,°C,2.957,Fc,45.3069,-0.9378
26226,FRA,Enero,2020,°C,2.957,Fc,46.7639,1.7189
26227,FRA,Enero,2020,°C,2.957,Fc,46.3608,-0.3
26228,FRA,Enero,2020,°C,2.957,Fc,50.3525,3.1283
26229,FRA,Enero,2020,°C,2.957,Fc,48.7075,2.8694
26230,FRA,Enero,2020,°C,2.957,Fc,42.6567,9.4331
26231,FRA,Enero,2020,°C,2.957,Fc,44.1597,0.6286
26232,FRA,Enero,2020,°C,2.957,Fc,45.8225,-1.1053
26233,FRA,Enero,2020,°C,2.957,Fc,43.3128,3.4186
26234,FRA,Enero,2020,°C,2.957,Fc,47.1497,6.3447
26235,FRA,Enero,2020,°C,2.957,Fc,43.2097,2.4414
26236,FRA,Enero,2020,°C,2.957,Fc,48.9531,4.3831
26237,FRA,Enero,2020,°C,2.957,Fc,46.5617,4.9122
26238,FRA,Enero,2020,°C,2.957,Fc,44.0875,4.8842
26239,FRA,Enero,2020,°C,2.957,Fc,43.6847,4.2086
26240,FRA,Enero,2020,°C,2.957,Fc,49.3072,3.6806
26241,FRA,Enero,2020,°C,2.957,Fc,48.5697,-4.5194
26242,FRA,Enero,2020,°C,2.957,Fc,43.4311,5.4325
26243,FRA,Enero,2020,°C,2.957,Fc,48.8225,3.0381
26244,FRA,Enero,2020,°C,2.957,Fc,50.4267,3.1831
26245,FRA,Enero,2020,°C,2.957,Fc,43.2056,6.025
26246,FRA,Enero,2020,°C,2.957,Fc,43.0206,3.0433
26247,FRA,Enero,2020,°C,2.957,Fc,49.2486,5.9394
26248,FRA,Enero,2020,°C,2.957,Fc,50.6756,2.8475
26249,FRA,Enero,2020,°C,2.957,Fc,49.1833,6.4936
26250,FRA,Enero,2020,°C,2.957,Fc,50.8828,2.4678
26251,FRA,Enero,2020,°C,2.957,Fc,48.2969,-0.9328
26252,FRA,Enero,2020,°C,2.957,Fc,43.6633,5.4372
26253,FRA,Enero,2020,°C,2.957,Fc,46.1878,-1.065
26254,FRA,Enero,2020,°C,2.957,Fc,47.0908,-1.6119
26255,FRA,Enero,2020,°C,2.957,Fc,44.9917,-0.2061
26256,FRA,Enero,2020,°C,2.957,Fc,49.1278,2.3703
