ISO3,Area,Element,Item Code,Year Code,Year,Unit,Value,TOTAL
MLI,Mali,Total Population,3010,2091,2091,1000,75967.597,75967597
MLI,Mali,Total Population,3010,2092,2092,1000,76520.526,76520526
MLI,Mali,Total Population,3010,2093,2093,1000,77057.731,77057731
MLI,Mali,Total Population,3010,2094,2094,1000,77579.177,77579177
MLI,Mali,Total Population,3010,2095,2095,1000,78084.855,78084855
MLI,Mali,Total Population,3010,2096,2096,1000,78574.869,78574869
MLI,Mali,Total Population,3010,2097,2097,1000,79049.357,79049357
MLI,Mali,Total Population,3010,2098,2098,1000,79508.6,79508600
MLI,Mali,Total Population,3010,2099,2099,1000,79952.907,79952907
MLI,Mali,Total Population,3010,2100,2100,1000,80382.703,80382703
MRT,Mauritania,Total Population,3010,2019,2019,1000,4525.696,4525696
MRT,Mauritania,Rural population,3010,2019,2019,1000,2120.517,2120517
MRT,Mauritania,Urban population,3010,2019,2019,1000,2540.632,2540632
MRT,Mauritania,Total Population,3010,2020,2020,1000,4649.658,4649658
MRT,Mauritania,Rural population,3010,2020,2020,1000,2137.053,2137053
MRT,Mauritania,Urban population,3010,2020,2020,1000,2646.714,2646714
MRT,Mauritania,Total Population,3010,2021,2021,1000,4775.119,4775119
MRT,Mauritania,Rural population,3010,2021,2021,1000,2152.965,2152965
MRT,Mauritania,Urban population,3010,2021,2021,1000,2754.946,2754946
MRT,Mauritania,Total Population,3010,2022,2022,1000,4901.981,4901981
MRT,Mauritania,Rural population,3010,2022,2022,1000,2168.207,2168207
MRT,Mauritania,Urban population,3010,2022,2022,1000,2865.171,2865171
MRT,Mauritania,Total Population,3010,2023,2023,1000,5030.239,5030239
MRT,Mauritania,Rural population,3010,2023,2023,1000,2182.785,2182785
MRT,Mauritania,Urban population,3010,2023,2023,1000,2977.287,2977287
MRT,Mauritania,Total Population,3010,2024,2024,1000,5159.888,5159888
MRT,Mauritania,Rural population,3010,2024,2024,1000,2196.701,2196701
MRT,Mauritania,Urban population,3010,2024,2024,1000,3091.176,3091176
MRT,Mauritania,Total Population,3010,2025,2025,1000,5290.949,5290949
MRT,Mauritania,Rural population,3010,2025,2025,1000,2209.975,2209975
MRT,Mauritania,Urban population,3010,2025,2025,1000,3206.736,3206736
MRT,Mauritania,Total Population,3010,2026,2026,1000,5423.379,5423379
MRT,Mauritania,Rural population,3010,2026,2026,1000,2222.644,2222644
MRT,Mauritania,Urban population,3010,2026,2026,1000,3323.875,3323875
MRT,Mauritania,Total Population,3010,2027,2027,1000,5557.165,5557165
MRT,Mauritania,Rural population,3010,2027,2027,1000,2234.781,2234781
MRT,Mauritania,Urban population,3010,2027,2027,1000,3442.558,3442558
MRT,Mauritania,Total Population,3010,2028,2028,1000,5692.346,5692346
MRT,Mauritania,Rural population,3010,2028,2028,1000,2246.477,2246477
MRT,Mauritania,Urban population,3010,2028,2028,1000,3562.774,3562774
MRT,Mauritania,Total Population,3010,2029,2029,1000,5828.998,5828998
MRT,Mauritania,Rural population,3010,2029,2029,1000,2257.821,2257821
MRT,Mauritania,Urban population,3010,2029,2029,1000,3684.513,3684513
MRT,Mauritania,Total Population,3010,2030,2030,1000,5967.168,5967168
MRT,Mauritania,Rural population,3010,2030,2030,1000,2268.901,2268901
MRT,Mauritania,Urban population,3010,2030,2030,1000,3807.767,3807767
MRT,Mauritania,Total Population,3010,2031,2031,1000,6106.862,6106862
MRT,Mauritania,Rural population,3010,2031,2031,1000,2279.774,2279774
MRT,Mauritania,Urban population,3010,2031,2031,1000,3932.472,3932472
MRT,Mauritania,Total Population,3010,2032,2032,1000,6248.048,6248048
MRT,Mauritania,Rural population,3010,2032,2032,1000,2290.49,2290490
MRT,Mauritania,Urban population,3010,2032,2032,1000,4058.551,4058551
MRT,Mauritania,Total Population,3010,2033,2033,1000,6390.76,6390760
MRT,Mauritania,Rural population,3010,2033,2033,1000,2301.1,2301100
MRT,Mauritania,Urban population,3010,2033,2033,1000,4185.915,4185915
MRT,Mauritania,Total Population,3010,2034,2034,1000,6535.008,6535008
MRT,Mauritania,Rural population,3010,2034,2034,1000,2311.654,2311654
MRT,Mauritania,Urban population,3010,2034,2034,1000,4314.464,4314464
MRT,Mauritania,Total Population,3010,2035,2035,1000,6680.816,6680816
MRT,Mauritania,Rural population,3010,2035,2035,1000,2322.216,2322216
MRT,Mauritania,Urban population,3010,2035,2035,1000,4444.113,4444113
MRT,Mauritania,Total Population,3010,2036,2036,1000,6828.166,6828166
MRT,Mauritania,Rural population,3010,2036,2036,1000,2332.849,2332849
MRT,Mauritania,Urban population,3010,2036,2036,1000,4574.749,4574749
MRT,Mauritania,Total Population,3010,2037,2037,1000,6977.038,6977038
MRT,Mauritania,Rural population,3010,2037,2037,1000,2343.636,2343636
MRT,Mauritania,Urban population,3010,2037,2037,1000,4706.265,4706265
MRT,Mauritania,Total Population,3010,2038,2038,1000,7127.358,7127358
MRT,Mauritania,Rural population,3010,2038,2038,1000,2354.669,2354669
MRT,Mauritania,Urban population,3010,2038,2038,1000,4838.507,4838507
MRT,Mauritania,Total Population,3010,2039,2039,1000,7279.062,7279062
MRT,Mauritania,Rural population,3010,2039,2039,1000,2366.099,2366099
MRT,Mauritania,Urban population,3010,2039,2039,1000,4971.263,4971263
MRT,Mauritania,Total Population,3010,2040,2040,1000,7432.083,7432083
MRT,Mauritania,Rural population,3010,2040,2040,1000,2376.561,2376561
MRT,Mauritania,Urban population,3010,2040,2040,1000,5105.847,5105847
MRT,Mauritania,Total Population,3010,2041,2041,1000,7586.369,7586369
MRT,Mauritania,Rural population,3010,2041,2041,1000,2386.163,2386163
MRT,Mauritania,Urban population,3010,2041,2041,1000,5242.086,5242086
MRT,Mauritania,Total Population,3010,2042,2042,1000,7741.888,7741888
MRT,Mauritania,Rural population,3010,2042,2042,1000,2394.898,2394898
MRT,Mauritania,Urban population,3010,2042,2042,1000,5379.928,5379928
MRT,Mauritania,Total Population,3010,2043,2043,1000,7898.595,7898595
MRT,Mauritania,Rural population,3010,2043,2043,1000,2402.759,2402759
MRT,Mauritania,Urban population,3010,2043,2043,1000,5519.309,5519309
MRT,Mauritania,Total Population,3010,2044,2044,1000,8056.47,8056470
MRT,Mauritania,Rural population,3010,2044,2044,1000,2409.734,2409734
MRT,Mauritania,Urban population,3010,2044,2044,1000,5660.162,5660162
MRT,Mauritania,Total Population,3010,2045,2045,1000,8215.471,8215471
MRT,Mauritania,Rural population,3010,2045,2045,1000,2415.815,2415815
MRT,Mauritania,Urban population,3010,2045,2045,1000,5802.413,5802413
MRT,Mauritania,Total Population,3010,2046,2046,1000,8375.55,8375550
MRT,Mauritania,Rural population,3010,2046,2046,1000,2421.003,2421003
MRT,Mauritania,Urban population,3010,2046,2046,1000,5946.007,5946007
MRT,Mauritania,Total Population,3010,2047,2047,1000,8536.635,8536635
MRT,Mauritania,Rural population,3010,2047,2047,1000,2425.295,2425295
MRT,Mauritania,Urban population,3010,2047,2047,1000,6090.88,6090880
MRT,Mauritania,Total Population,3010,2048,2048,1000,8698.623,8698623
MRT,Mauritania,Rural population,3010,2048,2048,1000,2428.684,2428684
MRT,Mauritania,Urban population,3010,2048,2048,1000,6236.941,6236941
MRT,Mauritania,Total Population,3010,2049,2049,1000,8861.403,8861403
MRT,Mauritania,Rural population,3010,2049,2049,1000,2431.162,2431162
MRT,Mauritania,Urban population,3010,2049,2049,1000,6384.099,6384099
MRT,Mauritania,Total Population,3010,2050,2050,1000,9024.892,9024892
MRT,Mauritania,Rural population,3010,2050,2050,1000,2432.727,2432727
MRT,Mauritania,Urban population,3010,2050,2050,1000,6532.273,6532273
MRT,Mauritania,Total Population,3010,2051,2051,1000,9189.006,9189006
MRT,Mauritania,Total Population,3010,2052,2052,1000,9353.695,9353695
MRT,Mauritania,Total Population,3010,2053,2053,1000,9518.888,9518888
MRT,Mauritania,Total Population,3010,2054,2054,1000,9684.5,9684500
MRT,Mauritania,Total Population,3010,2055,2055,1000,9850.468,9850468
MRT,Mauritania,Total Population,3010,2056,2056,1000,10016.741,10016741
MRT,Mauritania,Total Population,3010,2057,2057,1000,10183.268,10183268
MRT,Mauritania,Total Population,3010,2058,2058,1000,10350.02,10350020
MRT,Mauritania,Total Population,3010,2059,2059,1000,10516.961,10516961
MRT,Mauritania,Total Population,3010,2060,2060,1000,10684.056,10684056
MRT,Mauritania,Total Population,3010,2061,2061,1000,10851.273,10851273
MRT,Mauritania,Total Population,3010,2062,2062,1000,11018.558,11018558
MRT,Mauritania,Total Population,3010,2063,2063,1000,11185.959,11185959
MRT,Mauritania,Total Population,3010,2064,2064,1000,11353.515,11353515
MRT,Mauritania,Total Population,3010,2065,2065,1000,11521.241,11521241
MRT,Mauritania,Total Population,3010,2066,2066,1000,11689.145,11689145
MRT,Mauritania,Total Population,3010,2067,2067,1000,11857.156,11857156
MRT,Mauritania,Total Population,3010,2068,2068,1000,12025.167,12025167
MRT,Mauritania,Total Population,3010,2069,2069,1000,12193.055,12193055
MRT,Mauritania,Total Population,3010,2070,2070,1000,12360.692,12360692
MRT,Mauritania,Total Population,3010,2071,2071,1000,12528.014,12528014
MRT,Mauritania,Total Population,3010,2072,2072,1000,12695.003,12695003
MRT,Mauritania,Total Population,3010,2073,2073,1000,12861.697,12861697
MRT,Mauritania,Total Population,3010,2074,2074,1000,13028.151,13028151
MRT,Mauritania,Total Population,3010,2075,2075,1000,13194.405,13194405
MRT,Mauritania,Total Population,3010,2076,2076,1000,13360.419,13360419
MRT,Mauritania,Total Population,3010,2077,2077,1000,13526.12,13526120
MRT,Mauritania,Total Population,3010,2078,2078,1000,13691.384,13691384
MRT,Mauritania,Total Population,3010,2079,2079,1000,13856.086,13856086
MRT,Mauritania,Total Population,3010,2080,2080,1000,14020.102,14020102
MRT,Mauritania,Total Population,3010,2081,2081,1000,14183.371,14183371
MRT,Mauritania,Total Population,3010,2082,2082,1000,14345.859,14345859
MRT,Mauritania,Total Population,3010,2083,2083,1000,14507.45,14507450
MRT,Mauritania,Total Population,3010,2084,2084,1000,14668.062,14668062
MRT,Mauritania,Total Population,3010,2085,2085,1000,14827.597,14827597
MRT,Mauritania,Total Population,3010,2086,2086,1000,14985.99,14985990
MRT,Mauritania,Total Population,3010,2087,2087,1000,15143.182,15143182
MRT,Mauritania,Total Population,3010,2088,2088,1000,15299.182,15299182
MRT,Mauritania,Total Population,3010,2089,2089,1000,15454.016,15454016
MRT,Mauritania,Total Population,3010,2090,2090,1000,15607.691,15607691
MRT,Mauritania,Total Population,3010,2091,2091,1000,15760.168,15760168
MRT,Mauritania,Total Population,3010,2092,2092,1000,15911.367,15911367
MRT,Mauritania,Total Population,3010,2093,2093,1000,16061.192,16061192
MRT,Mauritania,Total Population,3010,2094,2094,1000,16209.549,16209549
MRT,Mauritania,Total Population,3010,2095,2095,1000,16356.332,16356332
MRT,Mauritania,Total Population,3010,2096,2096,1000,16501.47,16501470
MRT,Mauritania,Total Population,3010,2097,2097,1000,16644.908,16644908
MRT,Mauritania,Total Population,3010,2098,2098,1000,16786.582,16786582
MRT,Mauritania,Total Population,3010,2099,2099,1000,16926.481,16926481
MRT,Mauritania,Total Population,3010,2100,2100,1000,17064.599,17064599
MUS,Mauritius,Total Population,3010,2019,2019,1000,1269.668,1269668
MUS,Mauritius,Rural population,3010,2019,2019,1000,753.079,753079
MUS,Mauritius,Urban population,3010,2019,2019,1000,518.289,518289
MUS,Mauritius,Total Population,3010,2020,2020,1000,1271.768,1271768
MUS,Mauritius,Rural population,3010,2020,2020,1000,754.784,754784
MUS,Mauritius,Urban population,3010,2020,2020,1000,519.33,519330
MUS,Mauritius,Total Population,3010,2021,2021,1000,1273.433,1273433
MUS,Mauritius,Rural population,3010,2021,2021,1000,755.995,755995
MUS,Mauritius,Urban population,3010,2021,2021,1000,520.48,520480
MUS,Mauritius,Total Population,3010,2022,2022,1000,1274.727,1274727
MUS,Mauritius,Rural population,3010,2022,2022,1000,756.756,756756
MUS,Mauritius,Urban population,3010,2022,2022,1000,521.772,521772
MUS,Mauritius,Total Population,3010,2023,2023,1000,1275.664,1275664
MUS,Mauritius,Rural population,3010,2023,2023,1000,757.089,757089
MUS,Mauritius,Urban population,3010,2023,2023,1000,523.224,523224
MUS,Mauritius,Total Population,3010,2024,2024,1000,1276.279,1276279
MUS,Mauritius,Rural population,3010,2024,2024,1000,757.025,757025
MUS,Mauritius,Urban population,3010,2024,2024,1000,524.857,524857
MUS,Mauritius,Total Population,3010,2025,2025,1000,1276.643,1276643
MUS,Mauritius,Rural population,3010,2025,2025,1000,756.584,756584
MUS,Mauritius,Urban population,3010,2025,2025,1000,526.689,526689
MUS,Mauritius,Total Population,3010,2026,2026,1000,1276.714,1276714
MUS,Mauritius,Rural population,3010,2026,2026,1000,755.775,755775
MUS,Mauritius,Urban population,3010,2026,2026,1000,528.727,528727
MUS,Mauritius,Total Population,3010,2027,2027,1000,1276.491,1276491
MUS,Mauritius,Rural population,3010,2027,2027,1000,754.561,754561
MUS,Mauritius,Urban population,3010,2027,2027,1000,530.946,530946
MUS,Mauritius,Total Population,3010,2028,2028,1000,1275.971,1275971
MUS,Mauritius,Rural population,3010,2028,2028,1000,752.935,752935
MUS,Mauritius,Urban population,3010,2028,2028,1000,533.34,533340
MUS,Mauritius,Total Population,3010,2029,2029,1000,1275.15,1275150
MUS,Mauritius,Rural population,3010,2029,2029,1000,750.869,750869
MUS,Mauritius,Urban population,3010,2029,2029,1000,535.891,535891
MUS,Mauritius,Total Population,3010,2030,2030,1000,1274.041,1274041
MUS,Mauritius,Rural population,3010,2030,2030,1000,748.346,748346
MUS,Mauritius,Urban population,3010,2030,2030,1000,538.588,538588
MUS,Mauritius,Total Population,3010,2031,2031,1000,1272.63,1272630
MUS,Mauritius,Rural population,3010,2031,2031,1000,745.359,745359
MUS,Mauritius,Urban population,3010,2031,2031,1000,541.419,541419
MUS,Mauritius,Total Population,3010,2032,2032,1000,1270.926,1270926
MUS,Mauritius,Rural population,3010,2032,2032,1000,741.912,741912
MUS,Mauritius,Urban population,3010,2032,2032,1000,544.39,544390
MUS,Mauritius,Total Population,3010,2033,2033,1000,1268.901,1268901
MUS,Mauritius,Rural population,3010,2033,2033,1000,737.991,737991
MUS,Mauritius,Urban population,3010,2033,2033,1000,547.484,547484
MUS,Mauritius,Total Population,3010,2034,2034,1000,1266.536,1266536
MUS,Mauritius,Rural population,3010,2034,2034,1000,733.585,733585
MUS,Mauritius,Urban population,3010,2034,2034,1000,550.688,550688
MUS,Mauritius,Total Population,3010,2035,2035,1000,1263.821,1263821
MUS,Mauritius,Rural population,3010,2035,2035,1000,728.698,728698
MUS,Mauritius,Urban population,3010,2035,2035,1000,554.003,554003
MUS,Mauritius,Total Population,3010,2036,2036,1000,1260.729,1260729
MUS,Mauritius,Rural population,3010,2036,2036,1000,723.326,723326
MUS,Mauritius,Urban population,3010,2036,2036,1000,557.414,557414
MUS,Mauritius,Total Population,3010,2037,2037,1000,1257.292,1257292
MUS,Mauritius,Rural population,3010,2037,2037,1000,717.475,717475
MUS,Mauritius,Urban population,3010,2037,2037,1000,560.921,560921
MUS,Mauritius,Total Population,3010,2038,2038,1000,1253.501,1253501
MUS,Mauritius,Rural population,3010,2038,2038,1000,711.16,711160
MUS,Mauritius,Urban population,3010,2038,2038,1000,564.524,564524
MUS,Mauritius,Total Population,3010,2039,2039,1000,1249.36,1249360
MUS,Mauritius,Rural population,3010,2039,2039,1000,704.392,704392
MUS,Mauritius,Urban population,3010,2039,2039,1000,568.22,568220
MUS,Mauritius,Total Population,3010,2040,2040,1000,1244.869,1244869
MUS,Mauritius,Rural population,3010,2040,2040,1000,697.188,697188
MUS,Mauritius,Urban population,3010,2040,2040,1000,572.012,572012
MUS,Mauritius,Total Population,3010,2041,2041,1000,1240.049,1240049
MUS,Mauritius,Rural population,3010,2041,2041,1000,689.559,689559
MUS,Mauritius,Urban population,3010,2041,2041,1000,575.889,575889
MUS,Mauritius,Total Population,3010,2042,2042,1000,1234.911,1234911
MUS,Mauritius,Rural population,3010,2042,2042,1000,681.784,681784
MUS,Mauritius,Urban population,3010,2042,2042,1000,579.605,579605
MUS,Mauritius,Total Population,3010,2043,2043,1000,1229.475,1229475
MUS,Mauritius,Rural population,3010,2043,2043,1000,673.881,673881
MUS,Mauritius,Urban population,3010,2043,2043,1000,583.157,583157
MUS,Mauritius,Total Population,3010,2044,2044,1000,1223.78,1223780
MUS,Mauritius,Rural population,3010,2044,2044,1000,665.873,665873
MUS,Mauritius,Urban population,3010,2044,2044,1000,586.559,586559
MUS,Mauritius,Total Population,3010,2045,2045,1000,1217.855,1217855
MUS,Mauritius,Rural population,3010,2045,2045,1000,657.78,657780
MUS,Mauritius,Urban population,3010,2045,2045,1000,589.818,589818
MUS,Mauritius,Total Population,3010,2046,2046,1000,1211.716,1211716
MUS,Mauritius,Rural population,3010,2046,2046,1000,649.623,649623
MUS,Mauritius,Urban population,3010,2046,2046,1000,592.949,592949
MUS,Mauritius,Total Population,3010,2047,2047,1000,1205.379,1205379
MUS,Mauritius,Rural population,3010,2047,2047,1000,641.406,641406
MUS,Mauritius,Urban population,3010,2047,2047,1000,595.946,595946
MUS,Mauritius,Total Population,3010,2048,2048,1000,1198.882,1198882
MUS,Mauritius,Rural population,3010,2048,2048,1000,633.162,633162
MUS,Mauritius,Urban population,3010,2048,2048,1000,598.833,598833
MUS,Mauritius,Total Population,3010,2049,2049,1000,1192.253,1192253
MUS,Mauritius,Rural population,3010,2049,2049,1000,624.913,624913
MUS,Mauritius,Urban population,3010,2049,2049,1000,601.628,601628
MUS,Mauritius,Total Population,3010,2050,2050,1000,1185.529,1185529
MUS,Mauritius,Rural population,3010,2050,2050,1000,616.682,616682
MUS,Mauritius,Urban population,3010,2050,2050,1000,604.348,604348
MUS,Mauritius,Total Population,3010,2051,2051,1000,1178.719,1178719
MUS,Mauritius,Total Population,3010,2052,2052,1000,1171.847,1171847
MUS,Mauritius,Total Population,3010,2053,2053,1000,1164.928,1164928
MUS,Mauritius,Total Population,3010,2054,2054,1000,1157.97,1157970
MUS,Mauritius,Total Population,3010,2055,2055,1000,1151.009,1151009
MUS,Mauritius,Total Population,3010,2056,2056,1000,1144.041,1144041
MUS,Mauritius,Total Population,3010,2057,2057,1000,1137.094,1137094
MUS,Mauritius,Total Population,3010,2058,2058,1000,1130.136,1130136
MUS,Mauritius,Total Population,3010,2059,2059,1000,1123.182,1123182
MUS,Mauritius,Total Population,3010,2060,2060,1000,1116.227,1116227
MUS,Mauritius,Total Population,3010,2061,2061,1000,1109.258,1109258
MUS,Mauritius,Total Population,3010,2062,2062,1000,1102.293,1102293
MUS,Mauritius,Total Population,3010,2063,2063,1000,1095.312,1095312
MUS,Mauritius,Total Population,3010,2064,2064,1000,1088.315,1088315
MUS,Mauritius,Total Population,3010,2065,2065,1000,1081.283,1081283
MUS,Mauritius,Total Population,3010,2066,2066,1000,1074.215,1074215
MUS,Mauritius,Total Population,3010,2067,2067,1000,1067.122,1067122
MUS,Mauritius,Total Population,3010,2068,2068,1000,1059.989,1059989
MUS,Mauritius,Total Population,3010,2069,2069,1000,1052.802,1052802
MUS,Mauritius,Total Population,3010,2070,2070,1000,1045.565,1045565
MUS,Mauritius,Total Population,3010,2071,2071,1000,1038.282,1038282
MUS,Mauritius,Total Population,3010,2072,2072,1000,1030.945,1030945
MUS,Mauritius,Total Population,3010,2073,2073,1000,1023.548,1023548
MUS,Mauritius,Total Population,3010,2074,2074,1000,1016.093,1016093
MUS,Mauritius,Total Population,3010,2075,2075,1000,1008.572,1008572
MUS,Mauritius,Total Population,3010,2076,2076,1000,1000.991,1000991
MUS,Mauritius,Total Population,3010,2077,2077,1000,993.35,993350
MUS,Mauritius,Total Population,3010,2078,2078,1000,985.662,985662
MUS,Mauritius,Total Population,3010,2079,2079,1000,977.944,977944
MUS,Mauritius,Total Population,3010,2080,2080,1000,970.209,970209
MUS,Mauritius,Total Population,3010,2081,2081,1000,962.452,962452
MUS,Mauritius,Total Population,3010,2082,2082,1000,954.695,954695
MUS,Mauritius,Total Population,3010,2083,2083,1000,946.941,946941
MUS,Mauritius,Total Population,3010,2084,2084,1000,939.198,939198
MUS,Mauritius,Total Population,3010,2085,2085,1000,931.497,931497
MUS,Mauritius,Total Population,3010,2086,2086,1000,923.828,923828
MUS,Mauritius,Total Population,3010,2087,2087,1000,916.202,916202
MUS,Mauritius,Total Population,3010,2088,2088,1000,908.643,908643
MUS,Mauritius,Total Population,3010,2089,2089,1000,901.167,901167
MUS,Mauritius,Total Population,3010,2090,2090,1000,893.775,893775
MUS,Mauritius,Total Population,3010,2091,2091,1000,886.5,886500
MUS,Mauritius,Total Population,3010,2092,2092,1000,879.334,879334
MUS,Mauritius,Total Population,3010,2093,2093,1000,872.295,872295
MUS,Mauritius,Total Population,3010,2094,2094,1000,865.387,865387
MUS,Mauritius,Total Population,3010,2095,2095,1000,858.618,858618
MUS,Mauritius,Total Population,3010,2096,2096,1000,852.011,852011
MUS,Mauritius,Total Population,3010,2097,2097,1000,845.563,845563
MUS,Mauritius,Total Population,3010,2098,2098,1000,839.287,839287
MUS,Mauritius,Total Population,3010,2099,2099,1000,833.191,833191
MUS,Mauritius,Total Population,3010,2100,2100,1000,827.308,827308
MYT,Mayotte,Total Population,3010,2019,2019,1000,266.15,266150
MYT,Mayotte,Rural population,3010,2019,2019,1000,144.023,144023
MYT,Mayotte,Urban population,3010,2019,2019,1000,122.357,122357
MYT,Mayotte,Total Population,3010,2020,2020,1000,272.815,272815
MYT,Mayotte,Rural population,3010,2020,2020,1000,148.158,148158
MYT,Mayotte,Urban population,3010,2020,2020,1000,124.952,124952
MYT,Mayotte,Total Population,3010,2021,2021,1000,279.515,279515
MYT,Mayotte,Rural population,3010,2021,2021,1000,152.244,152244
MYT,Mayotte,Urban population,3010,2021,2021,1000,127.63,127630
MYT,Mayotte,Total Population,3010,2022,2022,1000,286.259,286259
MYT,Mayotte,Rural population,3010,2022,2022,1000,156.285,156285
MYT,Mayotte,Urban population,3010,2022,2022,1000,130.404,130404
MYT,Mayotte,Total Population,3010,2023,2023,1000,293.059,293059
MYT,Mayotte,Rural population,3010,2023,2023,1000,160.272,160272
MYT,Mayotte,Urban population,3010,2023,2023,1000,133.282,133282
MYT,Mayotte,Total Population,3010,2024,2024,1000,299.931,299931
MYT,Mayotte,Rural population,3010,2024,2024,1000,164.212,164212
MYT,Mayotte,Urban population,3010,2024,2024,1000,136.281,136281
MYT,Mayotte,Total Population,3010,2025,2025,1000,306.883,306883
MYT,Mayotte,Rural population,3010,2025,2025,1000,168.107,168107
MYT,Mayotte,Urban population,3010,2025,2025,1000,139.411,139411
MYT,Mayotte,Total Population,3010,2026,2026,1000,313.917,313917
MYT,Mayotte,Rural population,3010,2026,2026,1000,171.944,171944
MYT,Mayotte,Urban population,3010,2026,2026,1000,142.679,142679
MYT,Mayotte,Total Population,3010,2027,2027,1000,321.033,321033
MYT,Mayotte,Rural population,3010,2027,2027,1000,175.713,175713
MYT,Mayotte,Urban population,3010,2027,2027,1000,146.086,146086
MYT,Mayotte,Total Population,3010,2028,2028,1000,328.23,328230
MYT,Mayotte,Rural population,3010,2028,2028,1000,179.417,179417
MYT,Mayotte,Urban population,3010,2028,2028,1000,149.649,149649
MYT,Mayotte,Total Population,3010,2029,2029,1000,335.527,335527
MYT,Mayotte,Rural population,3010,2029,2029,1000,183.034,183034
MYT,Mayotte,Urban population,3010,2029,2029,1000,153.362,153362
MYT,Mayotte,Total Population,3010,2030,2030,1000,342.89,342890
MYT,Mayotte,Rural population,3010,2030,2030,1000,186.567,186567
MYT,Mayotte,Urban population,3010,2030,2030,1000,157.242,157242
MYT,Mayotte,Total Population,3010,2031,2031,1000,350.345,350345
MYT,Mayotte,Rural population,3010,2031,2031,1000,189.993,189993
MYT,Mayotte,Urban population,3010,2031,2031,1000,161.285,161285
MYT,Mayotte,Total Population,3010,2032,2032,1000,357.873,357873
MYT,Mayotte,Rural population,3010,2032,2032,1000,193.314,193314
MYT,Mayotte,Urban population,3010,2032,2032,1000,165.507,165507
MYT,Mayotte,Total Population,3010,2033,2033,1000,365.469,365469
MYT,Mayotte,Rural population,3010,2033,2033,1000,196.512,196512
MYT,Mayotte,Urban population,3010,2033,2033,1000,169.906,169906
MYT,Mayotte,Total Population,3010,2034,2034,1000,373.112,373112
MYT,Mayotte,Rural population,3010,2034,2034,1000,199.574,199574
MYT,Mayotte,Urban population,3010,2034,2034,1000,174.486,174486
MYT,Mayotte,Total Population,3010,2035,2035,1000,380.8,380800
MYT,Mayotte,Rural population,3010,2035,2035,1000,202.487,202487
MYT,Mayotte,Urban population,3010,2035,2035,1000,179.252,179252
MYT,Mayotte,Total Population,3010,2036,2036,1000,388.501,388501
MYT,Mayotte,Rural population,3010,2036,2036,1000,205.232,205232
MYT,Mayotte,Urban population,3010,2036,2036,1000,184.198,184198
MYT,Mayotte,Total Population,3010,2037,2037,1000,396.218,396218
MYT,Mayotte,Rural population,3010,2037,2037,1000,207.807,207807
MYT,Mayotte,Urban population,3010,2037,2037,1000,189.341,189341
MYT,Mayotte,Total Population,3010,2038,2038,1000,403.959,403959
MYT,Mayotte,Rural population,3010,2038,2038,1000,210.196,210196
MYT,Mayotte,Urban population,3010,2038,2038,1000,194.68,194680
MYT,Mayotte,Total Population,3010,2039,2039,1000,411.693,411693
MYT,Mayotte,Rural population,3010,2039,2039,1000,212.391,212391
MYT,Mayotte,Urban population,3010,2039,2039,1000,200.216,200216
MYT,Mayotte,Total Population,3010,2040,2040,1000,419.423,419423
MYT,Mayotte,Rural population,3010,2040,2040,1000,214.511,214511
MYT,Mayotte,Urban population,3010,2040,2040,1000,205.819,205819
MYT,Mayotte,Total Population,3010,2041,2041,1000,427.137,427137
MYT,Mayotte,Rural population,3010,2041,2041,1000,216.551,216551
MYT,Mayotte,Urban population,3010,2041,2041,1000,211.481,211481
MYT,Mayotte,Total Population,3010,2042,2042,1000,434.836,434836
MYT,Mayotte,Rural population,3010,2042,2042,1000,218.512,218512
MYT,Mayotte,Urban population,3010,2042,2042,1000,217.201,217201
MYT,Mayotte,Total Population,3010,2043,2043,1000,442.502,442502
MYT,Mayotte,Rural population,3010,2043,2043,1000,220.392,220392
MYT,Mayotte,Urban population,3010,2043,2043,1000,222.976,222976
MYT,Mayotte,Total Population,3010,2044,2044,1000,450.128,450128
MYT,Mayotte,Rural population,3010,2044,2044,1000,222.187,222187
MYT,Mayotte,Urban population,3010,2044,2044,1000,228.798,228798
MYT,Mayotte,Total Population,3010,2045,2045,1000,457.716,457716
MYT,Mayotte,Rural population,3010,2045,2045,1000,223.885,223885
MYT,Mayotte,Urban population,3010,2045,2045,1000,234.658,234658
MYT,Mayotte,Total Population,3010,2046,2046,1000,465.257,465257
MYT,Mayotte,Rural population,3010,2046,2046,1000,225.498,225498
MYT,Mayotte,Urban population,3010,2046,2046,1000,240.561,240561
MYT,Mayotte,Total Population,3010,2047,2047,1000,472.737,472737
MYT,Mayotte,Rural population,3010,2047,2047,1000,227.013,227013
MYT,Mayotte,Urban population,3010,2047,2047,1000,246.496,246496
MYT,Mayotte,Total Population,3010,2048,2048,1000,480.167,480167
MYT,Mayotte,Rural population,3010,2048,2048,1000,228.435,228435
MYT,Mayotte,Urban population,3010,2048,2048,1000,252.462,252462
MYT,Mayotte,Total Population,3010,2049,2049,1000,487.534,487534
MYT,Mayotte,Rural population,3010,2049,2049,1000,229.771,229771
MYT,Mayotte,Urban population,3010,2049,2049,1000,258.464,258464
MYT,Mayotte,Total Population,3010,2050,2050,1000,494.839,494839
MYT,Mayotte,Rural population,3010,2050,2050,1000,231.009,231009
MYT,Mayotte,Urban population,3010,2050,2050,1000,264.489,264489
